,Value
22681,4.0
22682,6.0
22683,6.0
22684,12.0
22685,14.0
22686,20.0
22687,12.0
22688,13.0
22689,17.0
22690,16.0
22691,17.0
22692,19.0
22693,20.0
22694,9.0
22695,12.0
22696,18.0
22697,15.0
22698,31.0
22699,39.0
22700,41.0
22701,49.0
22702,53.0
22703,54.0
22704,63.0
22705,72.0
22706,82.0
22707,81.0
22708,86.0
22709,89.0
22710,77.0
22711,78.0
22712,80.0
22713,98.0
22714,104.0
22715,108.0
22716,92.0
22717,75.0
22718,70.0
22719,52.0
22720,56.0
22721,45.0
22722,65.0
22723,82.0
22724,68.0
22725,33.0
22726,25.0
22727,23.0
22728,16.0
22729,15.0
22730,15.0
22731,23.0
22732,35.0
22733,40.0
22734,17.0
22735,14.0
22736,16.0
22737,20.0
22738,19.0
22739,23.0
22740,62.0
22741,69.0
22742,80.0
22743,106.0
22744,113.0
22745,125.0
22746,119.0
22747,111.0
22748,96.0
22749,96.0
22750,71.0
22751,80.0
22752,94.0
22753,101.0
22754,119.0
22755,120.0
22756,105.0
22757,96.0
22758,91.0
22759,91.0
22760,96.0
22761,93.0
22762,95.0
22763,99.0
22764,97.0
22765,102.0
22766,105.0
22767,96.0
22768,94.0
22769,102.0
22770,53.0
22771,16.0
22772,17.0
22773,31.0
22774,30.0
22775,33.0
22776,34.0
22777,39.0
22778,38.0
22779,36.0
22780,27.0
22781,44.0
22782,53.0
22783,30.0
22784,30.0
22785,23.0
22786,22.0
22787,23.0
22788,34.0
22789,37.0
22790,45.0
22791,48.0
22792,49.0
22793,51.0
22794,49.0
22795,68.0
22796,63.0
22797,89.0
22798,83.0
22799,83.0
22800,93.0
22801,95.0
22802,85.0
22803,67.0
22804,45.0
22805,38.0
22806,41.0
22807,37.0
22808,25.0
22809,38.0
22810,31.0
22811,39.0
22812,40.0
22813,40.0
22814,45.0
22815,44.0
22816,55.0
22817,54.0
22818,49.0
22819,52.0
22820,59.0
22821,70.0
22822,84.0
22823,78.0
22824,79.0
22825,90.0
22826,82.0
22827,66.0
22828,45.0
22829,44.0
22830,37.0
22831,38.0
22832,38.0
22833,35.0
22834,17.0
22835,22.0
22836,30.0
22837,29.0
22838,18.0
22839,27.0
22840,20.0
22841,16.0
22842,20.0
22843,23.0
22844,47.0
22845,53.0
22846,93.0
22847,126.0
22848,117.0
22849,114.0
22850,120.0
22851,114.0
22852,104.0
22853,92.0
22854,85.0
22855,85.0
22856,82.0
22857,84.0
22858,94.0
22859,86.0
22860,83.0
22861,88.0
22862,66.0
22863,64.0
22864,64.0
22865,55.0
22866,58.0
22867,80.0
22868,92.0
22869,91.0
22870,86.0
22871,85.0
22872,97.0
22873,101.0
22874,105.0
22875,95.0
22876,99.0
22877,98.0
22878,99.0
22879,84.0
22880,83.0
22881,68.0
22882,67.0
22883,70.0
22884,65.0
22885,49.0
22886,47.0
22887,53.0
22888,64.0
22889,67.0
22890,86.0
22891,91.0
22892,99.0
22893,103.0
22894,102.0
22895,103.0
22896,115.0
22897,115.0
22898,112.0
22899,108.0
22900,116.0
22901,122.0
22902,115.0
22903,114.0
22904,118.0
22905,120.0
22906,121.0
22907,121.0
22908,130.0
22909,126.0
22910,95.0
22911,91.0
22912,88.0
22913,103.0
22914,118.0
22915,109.0
22916,98.0
22917,90.0
22918,81.0
22919,93.0
22920,95.0
22921,105.0
22922,124.0
22923,128.0
22924,141.0
22925,134.0
22926,129.0
22927,40.0
22928,20.0
22929,20.0
22930,23.0
22931,26.0
22932,25.0
22933,27.0
22934,31.0
22935,25.0
22936,25.0
22937,27.0
22938,35.0
22939,45.0
22940,38.0
22941,38.0
22942,49.0
22943,53.0
22944,57.0
22945,55.0
22946,45.0
22947,38.0
22948,29.0
22949,30.0
22950,28.0
22951,34.0
22952,30.0
22953,22.0
22954,9.0
22955,8.0
22956,8.0
22957,6.0
22958,7.0
22959,7.0
22960,5.0
22961,10.0
22962,15.0
22963,16.0
22964,22.0
22965,19.0
22966,21.0
22967,21.0
22968,22.0
22969,29.0
22970,42.0
22971,43.0
22972,33.0
22973,25.0
22974,22.0
22975,12.0
22976,28.0
22977,22.0
22978,25.0
22979,24.0
22980,30.0
22981,28.0
22982,43.0
22983,43.0
22984,40.0
22985,42.0
22986,48.0
22987,99.0
22988,73.0
22989,66.0
22990,69.0
22991,75.0
22992,65.0
22993,70.0
22994,65.0
22995,65.0
22996,80.0
22997,83.0
22998,91.0
22999,81.0
23000,91.0
23001,83.0
23002,97.0
23003,78.0
23004,75.0
23005,79.0
23006,73.0
23007,68.0
23008,58.0
23009,64.0
23010,66.0
23011,49.0
23012,53.0
23013,62.0
23014,78.0
23015,83.0
23016,81.0
23017,77.0
23018,81.0
23019,56.0
23020,40.0
23021,20.0
23022,28.0
23023,28.0
23024,37.0
23025,38.0
23026,43.0
23027,77.0
23028,57.0
23029,54.0
23030,34.0
23031,36.5
23032,39.0
23033,34.0
23034,27.0
23035,33.0
23036,34.0
23037,43.0
23038,33.0
23039,42.0
23040,41.0
23041,50.0
23042,38.0
23043,39.0
23044,55.0
23045,66.0
23046,65.0
23047,65.0
23048,70.0
23049,65.0
23050,64.0
23051,55.0
23052,49.0
23053,46.0
23054,46.0
23055,49.0
23056,58.0
23057,53.0
23058,59.0
23059,62.0
23060,71.0
23061,49.0
23062,41.0
23063,40.0
23064,23.0
23065,25.0
23066,25.0
23067,27.0
23068,25.0
23069,29.0
23070,23.0
23071,25.0
23072,30.0
23073,39.0
23074,52.0
23075,49.0
23076,35.0
23077,33.0
23078,22.0
23079,16.0
23080,21.0
23081,25.0
23082,32.0
23083,45.0
23084,52.0
23085,40.0
23086,19.0
23087,14.0
23088,16.0
23089,8.0
23090,5.0
23091,6.0
23092,9.0
23093,8.0
23094,11.0
23095,9.0
23096,13.0
23097,10.0
23098,8.0
23099,12.0
23100,13.0
23101,10.0
23102,11.0
23103,10.0
23104,13.0
23105,20.0
23106,24.0
23107,22.0
23108,25.0
23109,34.0
23110,30.0
23111,23.0
23112,17.0
23113,17.0
23114,15.0
23115,8.0
23116,11.0
23117,8.0
23118,9.0
23119,7.0
23120,7.0
23121,5.0
23122,6.0
23123,6.0
23124,5.0
23125,5.0
23126,5.0
23127,3.0
23128,13.0
23129,13.0
23130,11.0
23131,24.0
23132,45.0
23133,66.0
23134,69.0
23135,70.0
23136,53.0
23137,46.0
23138,33.0
23139,37.0
23140,15.0
23141,16.0
23142,13.0
23143,9.0
23144,9.0
23145,8.0
23146,16.0
23147,17.0
23148,23.0
23149,23.0
23150,17.0
23151,12.0
23152,12.0
23153,11.0
23154,13.0
23155,10.0
23156,9.0
23157,14.0
23158,18.0
23159,20.0
23160,22.0
23161,12.0
23162,17.0
23163,10.0
23164,13.0
23165,13.0
23166,9.0
23167,8.0
23168,11.0
23169,14.0
23170,11.0
23171,11.0
23172,11.0
23173,8.0
23174,7.0
23175,13.0
23176,8.0
23177,16.0
23178,13.0
23179,18.0
23180,27.0
23181,29.0
23182,37.0
23183,28.0
23184,27.0
23185,24.0
23186,21.0
23187,22.0
23188,14.0
23189,16.0
23190,12.0
23191,15.0
23192,20.0
23193,17.0
23194,14.0
23195,10.0
23196,7.0
23197,9.0
23198,12.0
23199,10.0
23200,8.0
23201,10.0
23202,18.0
23203,23.0
23204,22.0
23205,12.0
23206,12.0
23207,16.0
23208,7.0
23209,10.0
23210,12.0
23211,10.0
23212,13.0
23213,17.0
23214,10.0
23215,12.0
23216,11.0
23217,10.0
23218,8.0
23219,9.0
23220,8.0
23221,7.0
23222,6.0
23223,3.0
23224,3.0
23225,6.0
23226,14.0
23227,14.0
23228,23.0
23229,13.0
23230,16.0
23231,17.0
23232,16.0
23233,15.0
23234,12.0
23235,15.0
23236,5.0
23237,11.0
23238,11.0
23239,9.0
23240,7.0
23241,9.0
23242,9.0
23243,7.0
23244,7.0
23245,5.0
23246,7.0
23247,8.0
23248,14.0
23249,8.0
23250,11.0
23251,15.0
23252,18.0
23253,16.0
23254,26.0
23255,38.0
23256,37.0
23257,32.0
23258,27.0
23259,17.0
23260,12.0
23261,11.0
23262,11.0
23263,11.0
23264,9.0
23265,7.0
23266,9.0
23267,11.0
23268,11.0
23269,12.0
23270,8.0
23271,6.0
23272,8.0
23273,11.0
23274,12.0
23275,28.0
23276,23.0
23277,15.0
23278,18.0
23279,24.0
23280,28.0
23281,34.0
23282,11.0
23283,10.0
23284,17.0
23285,27.0
23286,26.0
23287,29.0
23288,23.0
23289,22.0
23290,21.0
23291,24.0
23292,25.0
23293,32.0
23294,30.0
23295,37.0
23296,35.0
23297,31.0
23298,21.0
23299,28.0
23300,29.0
23301,29.0
23302,40.0
23303,38.0
23304,27.0
23305,24.0
23306,18.0
23307,25.0
23308,26.0
23309,22.0
23310,30.0
23311,38.0
23312,40.0
23313,42.0
23314,36.0
23315,34.0
23316,29.0
23317,19.0
23318,26.0
23319,27.0
23320,11.0
23321,12.0
23322,20.0
23323,31.0
23324,19.0
23325,31.0
23326,36.0
23327,44.0
23328,49.0
23329,48.0
23330,42.0
23331,43.0
23332,45.0
23333,45.0
23334,48.0
23335,35.0
23336,25.0
23337,21.0
23338,17.0
23339,23.0
23340,21.0
23341,20.0
23342,21.0
23343,20.0
23344,18.0
23345,24.0
23346,25.0
23347,30.0
23348,30.0
23349,9.0
23350,8.0
23351,10.0
23352,9.0
23353,9.0
23354,11.0
23355,13.0
23356,10.0
23357,10.0
23358,10.0
23359,7.0
23360,9.0
23361,7.0
23362,10.0
23363,9.0
23364,9.0
23365,9.0
23366,11.0
23367,6.0
23368,7.0
23369,10.0
23370,13.0
23371,16.0
23372,21.0
23373,13.0
23374,16.0
23375,17.0
23376,8.0
23377,7.0
23378,9.0
23379,9.0
23380,8.0
23381,8.0
23382,8.0
23383,11.0
23384,14.0
23385,9.0
23386,6.0
23387,3.0
23388,6.0
23389,6.0
23390,3.0
23391,2.0
23392,2.0
23393,2.0
23394,6.0
23395,16.0
23396,17.0
23397,16.0
23398,13.0
23399,17.0
23400,35.0
23401,22.0
23402,19.0
23403,7.0
23404,6.0
23405,5.0
23406,6.0
23407,7.0
23408,7.0
23409,6.0
23410,4.0
23411,6.0
23412,12.0
23413,10.0
23414,12.0
23415,16.0
23416,13.0
23417,12.0
23418,9.0
23419,17.0
23420,25.0
23421,32.0
23422,39.0
23423,41.0
23424,51.0
23425,55.0
23426,62.0
23427,63.0
23428,60.0
23429,56.0
23430,54.0
23431,53.0
23432,56.0
23433,66.0
23434,69.0
23435,70.0
23436,65.0
23437,64.0
23438,51.0
23439,37.0
23440,44.0
23441,21.0
23442,45.0
23443,44.0
23444,39.0
23445,32.0
23446,20.0
23447,18.0
23448,18.0
23449,22.0
23450,28.0
23451,26.0
23452,21.0
23453,25.0
23454,22.0
23455,14.0
23456,11.0
23457,16.0
23458,28.0
23459,28.0
23460,19.0
23461,18.0
23462,14.0
23463,17.0
23464,18.0
23465,17.0
23466,21.0
23467,20.0
23468,24.0
23469,27.0
23470,20.0
23471,20.0
23472,13.0
23473,10.0
23474,14.0
23475,12.0
23476,14.0
23477,12.0
23478,14.0
23479,11.0
23480,13.0
23481,18.0
23482,15.0
23483,13.0
23484,22.0
23485,19.0
23486,18.0
23487,14.0
23488,12.0
23489,12.0
23490,20.0
23491,29.0
23492,28.0
23493,30.0
23494,23.0
23495,26.0
23496,32.0
23497,43.0
23498,33.0
23499,26.0
23500,35.0
23501,30.0
23502,29.0
23503,18.0
23504,20.0
23505,17.0
23506,19.0
23507,17.0
23508,26.0
23509,27.0
23510,22.0
23511,18.0
23512,17.0
23513,21.0
23514,22.0
23515,31.0
23516,32.0
23517,32.0
23518,39.0
23519,43.0
23520,43.0
23521,61.0
23522,58.0
23523,56.0
23524,66.0
23525,73.0
23526,76.0
23527,74.0
23528,67.0
23529,68.0
23530,73.0
23531,44.0
23532,34.0
23533,28.0
23534,27.0
23535,34.0
23536,36.0
23537,46.0
23538,56.0
23539,72.0
23540,78.0
23541,77.0
23542,99.0
23543,98.0
23544,92.0
23545,79.0
23546,64.0
23547,65.0
23548,48.0
23549,51.0
23550,52.0
23551,52.0
23552,58.0
23553,46.0
23554,48.0
23555,29.0
23556,26.0
23557,27.0
23558,20.0
23559,16.0
23560,16.0
23561,12.0
23562,11.0
23563,7.0
23564,11.0
23565,11.0
23566,9.0
23567,9.0
23568,8.0
23569,7.0
23570,8.0
23571,5.0
23572,5.0
23573,5.0
23574,5.0
23575,6.0
23576,10.0
23577,11.0
23578,9.0
23579,9.0
23580,13.0
23581,13.0
23582,9.0
23583,8.0
23584,10.0
23585,9.0
23586,12.0
23587,11.0
23588,10.0
23589,8.0
23590,8.0
23591,13.0
23592,13.0
23593,13.0
23594,7.0
23595,9.0
23596,7.0
23597,8.0
23598,8.0
23599,6.0
23600,5.0
23601,7.0
23602,5.0
23603,5.0
23604,6.0
23605,5.0
23606,3.0
23607,9.0
23608,8.0
23609,9.0
23610,14.0
23611,11.0
23612,19.0
23613,25.0
23614,9.0
23615,5.0
23616,5.0
23617,6.0
23618,5.0
23619,4.0
23620,5.0
23621,8.0
23622,8.0
23623,5.0
23624,2.0
23625,4.0
23626,6.0
23627,6.0
23628,5.0
23629,2.0
23630,8.0
23631,9.0
23632,6.0
23633,4.0
23634,10.0
23635,8.0
23636,18.0
23637,17.0
23638,16.0
23639,16.0
23640,18.0
23641,18.0
23642,25.0
23643,19.0
23644,25.0
23645,26.0
23646,26.0
23647,15.0
23648,17.0
23649,12.0
23650,8.0
23651,10.0
23652,7.0
23653,10.0
23654,8.0
23655,12.0
23656,12.0
23657,14.0
23658,15.0
23659,29.0
23660,30.0
23661,29.0
23662,32.0
23663,38.0
23664,42.0
23665,49.0
23666,50.0
23667,61.0
23668,60.0
23669,58.0
23670,57.0
23671,60.0
23672,70.0
23673,81.0
23674,77.33333333333333
23675,73.66666666666667
23676,70.0
23677,86.0
23678,60.0
23679,45.0
23680,40.0
23681,39.0
23682,45.0
23683,55.0
23684,60.0
23685,70.0
23686,64.0
23687,67.0
23688,74.0
23689,80.0
23690,85.0
23691,110.0
23692,137.0
23693,136.0
23694,123.0
23695,93.0
23696,92.0
23697,105.0
23698,98.0
23699,93.0
23700,99.0
23701,103.0
23702,94.0
23703,99.0
23704,86.0
23705,91.0
23706,85.0
23707,93.0
23708,102.0
23709,147.0
23710,163.0
23711,153.0
23712,196.0
23713,152.0
23714,161.0
23715,159.0
23716,151.0
23717,150.0
23718,136.0
23719,125.0
23720,123.0
23721,150.0
23722,147.0
23723,142.0
23724,120.0
23725,97.0
23726,88.0
23727,79.0
23728,85.0
23729,92.0
23730,92.0
23731,98.0
23732,110.0
23733,120.0
23734,135.0
23735,144.0
23736,158.0
23737,151.0
23738,159.0
23739,168.0
23740,151.0
23741,151.0
23742,163.0
23743,157.0
23744,161.0
23745,152.0
23746,143.0
23747,152.0
23748,154.0
23749,105.0
23750,91.0
23751,87.0
23752,91.0
23753,99.0
23754,107.0
23755,120.0
23756,131.0
23757,151.0
23758,153.0
23759,175.0
23760,201.0
23761,206.0
23762,201.0
23763,185.0
23764,92.0
23765,78.0
23766,126.0
23767,97.0
23768,60.0
23769,56.0
23770,62.0
23771,42.0
23772,17.0
23773,14.0
23774,12.0
23775,12.0
23776,17.0
23777,25.0
23778,30.0
23779,39.0
23780,49.0
23781,55.0
23782,41.0
23783,36.0
23784,24.0
23785,28.0
23786,18.0
23787,7.0
23788,12.0
23789,11.0
23790,12.0
23791,13.0
23792,10.0
23793,10.0
23794,8.0
23795,7.0
23796,5.0
23797,3.0
23798,7.0
23799,9.0
23800,16.0
23801,13.0
23802,24.0
23803,23.0
23804,30.0
23805,27.0
23806,65.0
23807,75.0
23808,86.0
23809,96.0
23810,92.0
23811,109.0
23812,116.0
23813,85.0
23814,76.0
23815,73.0
23816,71.0
23817,102.0
23818,132.0
23819,122.0
23820,94.0
23821,84.0
23822,75.0
23823,81.0
23824,75.0
23825,67.0
23826,57.0
23827,48.0
23828,47.0
23829,44.0
23830,49.0
23831,46.0
23832,49.0
23833,58.0
23834,64.0
23835,55.0
23836,75.0
23837,77.0
23838,101.0
23839,86.0
23840,85.0
23841,96.0
23842,93.0
23843,79.0
23844,79.0
23845,73.0
23846,70.0
23847,74.0
23848,72.0
23849,73.0
23850,77.0
23851,96.0
23852,89.0
23853,95.0
23854,95.0
23855,102.0
23856,112.0
23857,115.0
23858,120.0
23859,142.0
23860,167.0
23861,170.0
23862,170.0
23863,182.0
23864,189.0
23865,187.0
23866,165.0
23867,141.0
23868,121.0
23869,122.0
23870,119.0
23871,127.0
23872,164.0
23873,68.0
23874,29.0
23875,28.0
23876,41.0
23877,40.0
23878,37.0
23879,25.0
23880,24.0
23881,34.0
23882,31.0
23883,25.0
23884,13.0
23885,11.0
23886,8.0
23887,14.0
23888,16.0
23889,14.0
23890,15.0
23891,13.0
23892,19.0
23893,24.0
23894,24.0
23895,23.0
23896,30.0
23897,31.0
23898,29.0
23899,41.0
23900,43.0
23901,58.0
23902,79.0
23903,69.0
23904,61.0
23905,72.0
23906,77.0
23907,68.0
23908,56.0
23909,48.0
23910,53.0
23911,132.0
23912,112.0
23913,123.0
23914,172.0
23915,150.0
23916,144.0
23917,154.0
23918,156.0
23919,148.0
23920,135.0
23921,139.0
23922,53.0
23923,22.0
23924,23.0
23925,25.0
23926,16.0
23927,18.0
23928,20.0
23929,29.0
23930,26.0
23931,22.0
23932,19.0
23933,20.0
23934,25.0
23935,29.0
23936,25.0
23937,10.0
23938,13.0
23939,7.0
23940,6.0
23941,4.0
23942,2.0
23943,1.0
23944,2.0
23945,3.0
23946,7.0
23947,20.0
23948,29.0
23949,24.0
23950,48.0
23951,67.0
23952,45.0
23953,31.0
23954,28.0
23955,9.0
23956,8.0
23957,9.0
23958,8.0
23959,7.0
23960,13.0
23961,11.0
23962,11.0
23963,13.0
23964,35.0
23965,34.0
23966,23.0
23967,29.0
23968,29.0
23969,35.0
23970,43.0
23971,49.0
23972,48.0
23973,44.0
23974,49.0
23975,52.0
23976,50.0
23977,71.0
23978,69.0
23979,68.0
23980,76.0
23981,70.0
23982,66.0
23983,62.0
23984,58.0
23985,55.0
23986,54.0
23987,41.0
23988,22.0
23989,22.0
23990,13.0
23991,17.0
23992,12.0
23993,18.0
23994,35.0
23995,51.0
23996,49.0
23997,50.0
23998,41.0
23999,30.0
24000,17.0
24001,19.0
24002,21.0
24003,22.0
24004,24.0
24005,33.0
24006,33.0
24007,56.0
24008,76.0
24009,78.0
24010,56.0
24011,47.0
24012,46.0
24013,43.0
24014,48.0
24015,45.0
24016,44.0
24017,47.0
24018,47.0
24019,57.0
24020,65.0
24021,76.0
24022,71.0
24023,73.0
24024,70.0
24025,69.0
24026,67.0
24027,68.0
24028,68.0
24029,63.0
24030,59.0
24031,50.0
24032,53.0
24033,51.0
24034,41.0
24035,41.0
24036,33.0
24037,34.0
24038,35.0
24039,21.0
24040,22.0
24041,28.0
24042,28.0
24043,20.0
24044,19.0
24045,20.0
24046,12.0
24047,24.0
24048,21.0
24049,16.0
24050,24.0
24051,25.0
24052,18.0
24053,20.0
24054,25.0
24055,22.0
24056,28.0
24057,22.0
24058,21.0
24059,20.0
24060,21.0
24061,19.0
24062,19.0
24063,15.0
24064,19.0
24065,27.0
24066,31.0
24067,33.0
24068,31.0
24069,23.0
24070,24.0
24071,37.0
24072,38.0
24073,34.0
24074,2.0
24075,1.0
24076,2.0
24077,3.0
24078,4.0
24079,3.0
24080,0.0
24081,6.0
24082,5.0
24083,5.0
24084,6.0
24085,5.0
24086,3.0
24087,4.0
24088,5.0
24089,12.0
24090,10.0
24091,18.0
24092,21.0
24093,19.0
24094,26.0
24095,22.0
24096,24.0
24097,23.0
24098,21.0
24099,19.0
24100,13.0
24101,17.0
24102,22.0
24103,19.0
24104,19.0
24105,18.0
24106,13.0
24107,14.0
24108,13.0
24109,13.0
24110,15.0
24111,12.0
24112,16.0
24113,18.0
24114,28.0
24115,40.0
24116,45.0
24117,42.0
24118,51.0
24119,39.0
24120,24.0
24121,6.0
24122,7.0
24123,8.0
24124,5.0
24125,4.0
24126,7.0
24127,17.0
24128,13.0
24129,16.0
24130,20.0
24131,17.0
24132,20.0
24133,16.0
24134,17.0
24135,18.0
24136,29.0
24137,33.0
24138,32.0
24139,36.0
24140,41.0
24141,49.0
24142,56.0
24143,63.0
24144,68.0
24145,64.0
24146,67.0
24147,66.0
24148,72.0
24149,63.0
24150,60.0
24151,55.0
24152,57.0
24153,61.0
24154,71.0
24155,76.0
24156,76.0
24157,102.0
24158,111.0
24159,130.0
24160,145.0
24161,155.0
24162,171.0
24163,182.0
24164,191.0
24165,205.0
24166,195.0
24167,190.0
24168,170.0
24169,162.0
24170,157.0
24171,161.0
24172,147.0
24173,148.0
24174,143.0
24175,144.0
24176,136.0
24177,152.0
24178,180.0
24179,210.0
24180,211.0
24181,206.0
24182,202.0
24183,200.0
24184,242.0
24185,201.0
24186,203.0
24187,242.0
24188,276.0
24189,316.0
24190,319.0
24191,332.0
24192,345.0
24193,356.0
24194,344.0
24195,338.0
24196,275.0
24197,276.0
24198,261.0
24199,255.0
24200,238.0
24201,213.0
24202,214.0
24203,206.0
24204,209.0
24205,211.0
24206,248.0
24207,270.0
24208,278.0
24209,264.0
24210,307.0
24211,331.0
24212,282.0
24213,260.0
24214,223.0
24215,221.0
24216,263.0
24217,309.0
24218,287.0
24219,278.0
24220,288.0
24221,282.0
24222,262.0
24223,265.0
24224,253.0
24225,267.0
24226,280.0
24227,286.0
24228,271.0
24229,252.0
24230,220.0
24231,206.0
24232,209.0
24233,226.0
24234,261.0
24235,285.0
24236,13.0
24237,9.0
24238,4.0
24239,3.0
24240,3.0
24241,2.0
24242,5.0
24243,5.0
24244,3.0
24245,5.0
24246,6.0
24247,5.0
24248,7.0
24249,6.0
24250,6.0
24251,7.0
24252,6.0
24253,5.0
24254,4.0
24255,7.0
24256,10.0
24257,8.0
24258,11.0
24259,14.0
24260,14.0
24261,14.0
24262,25.0
24263,37.0
24264,37.0
24265,33.0
24266,33.0
24267,24.0
24268,22.0
24269,43.0
24270,49.0
24271,53.0
24272,36.0
24273,17.0
24274,7.0
24275,9.0
24276,7.0
24277,5.0
24278,5.5
24279,6.0
24280,6.0
24281,3.0
24282,8.0
24283,7.0
24284,8.0
24285,5.0
24286,4.0
24287,5.0
24288,4.0
24289,5.0
24290,5.0
24291,3.0
24292,1.0
24293,5.0
24294,6.0
24295,6.5
24296,7.0
24297,7.5
24298,8.0
24299,6.0
24300,4.0
24301,4.666666666666667
24302,5.333333333333333
24303,6.0
24304,7.0
24305,9.0
24306,9.0
24307,9.0
24308,9.0
24309,5.0
24310,8.0
24311,10.0
24312,6.0
24313,5.0
24314,7.0
24315,6.0
24316,5.0
24317,6.0
24318,9.0
24319,10.0
24320,8.0
24321,8.0
24322,7.0
24323,9.0
24324,9.0
24325,7.0
24326,7.0
24327,8.0
24328,8.0
24329,6.0
24330,15.0
24331,5.0
24332,7.0
24333,6.0
24334,3.0
24335,2.0
24336,6.0
24337,10.0
24338,6.0
24339,6.0
24340,9.0
24341,12.0
24342,11.0
24343,16.0
24344,17.0
24345,12.0
24346,9.0
24347,10.0
24348,7.0
24349,5.0
24350,5.0
24351,8.0
24352,10.0
24353,12.0
24354,22.0
24355,24.0
24356,26.0
24357,27.0
24358,26.0
24359,33.0
24360,34.0
24361,43.0
24362,26.0
24363,36.0
24364,30.0
24365,30.0
24366,25.0
24367,34.0
24368,30.0
24369,19.0
24370,16.0
24371,15.0
24372,15.0
24373,15.0
24374,11.0
24375,10.0
24376,22.0
24377,26.0
24378,52.0
24379,69.0
24380,86.0
24381,95.0
24382,106.0
24383,126.0
24384,137.0
24385,122.0
24386,128.0
24387,133.0
24388,106.0
24389,94.0
24390,87.0
24391,88.0
24392,96.0
24393,101.0
24394,90.0
24395,86.0
24396,89.0
24397,82.0
24398,78.0
24399,90.0
24400,101.0
24401,122.0
24402,134.0
24403,159.0
24404,154.0
24405,163.0
24406,198.0
24407,134.0
24408,116.0
24409,133.0
24410,129.0
24411,120.0
24412,116.0
24413,96.0
24414,89.0
24415,93.0
24416,92.0
24417,90.0
24418,80.0
24419,68.0
24420,65.0
24421,74.0
24422,83.0
24423,93.0
24424,87.0
24425,97.0
24426,111.0
24427,141.0
24428,165.0
24429,189.0
24430,203.0
24431,172.0
24432,157.0
24433,156.0
24434,164.0
24435,152.0
24436,113.0
24437,114.0
24438,115.0
24439,124.0
24440,141.0
24441,173.0
24442,229.0
24443,228.0
24444,238.0
24445,249.0
24446,249.0
24447,209.0
24448,213.0
24449,234.0
24450,270.0
24451,309.0
24452,308.0
24453,339.0
24454,342.0
24455,322.0
24456,308.0
24457,321.0
24458,303.0
24459,311.0
24460,300.0
24461,304.0
24462,285.0
24463,281.0
24464,286.0
24465,288.0
24466,287.0
24467,282.0
24468,276.0
24469,278.0
24470,283.0
24471,295.0
24472,298.0
24473,310.0
24474,343.0
24475,347.0
24476,339.0
24477,320.0
24478,310.0
24479,309.0
24480,260.0
24481,195.0
24482,136.0
24483,60.0
24484,20.0
24485,21.0
24486,15.0
24487,12.0
24488,24.0
24489,10.0
24490,28.0
24491,26.0
24492,38.0
24493,51.0
24494,32.0
24495,33.0
24496,30.0
24497,29.0
24498,36.0
24499,43.0
24500,43.0
24501,31.0
24502,29.0
24503,28.0
24504,19.0
24505,21.0
24506,17.0
24507,18.0
24508,35.0
24509,38.0
24510,35.0
24511,43.0
24512,42.0
24513,44.0
24514,44.0
24515,43.0
24516,49.0
24517,62.0
24518,66.0
24519,69.0
24520,70.0
24521,76.0
24522,90.0
24523,104.0
24524,115.0
24525,129.0
24526,149.0
24527,146.0
24528,133.0
24529,123.0
24530,93.0
24531,91.0
24532,96.0
24533,89.0
24534,81.0
24535,81.0
24536,85.0
24537,94.0
24538,81.0
24539,74.0
24540,64.0
24541,53.0
24542,42.0
24543,36.0
24544,47.0
24545,62.0
24546,62.0
24547,71.0
24548,70.0
24549,63.0
24550,58.0
24551,55.0
24552,56.0
24553,52.0
24554,36.0
24555,44.0
24556,52.0
24557,49.0
24558,44.0
24559,39.0
24560,35.0
24561,35.0
24562,32.0
24563,39.0
24564,50.0
24565,57.0
24566,51.0
24567,58.0
24568,62.0
24569,51.0
24570,39.0
24571,69.0
24572,80.0
24573,74.0
24574,75.0
24575,72.0
24576,81.0
24577,80.0
24578,77.0
24579,45.0
24580,23.0
24581,20.0
24582,29.0
24583,20.0
24584,15.0
24585,17.0
24586,17.0
24587,10.0
24588,17.0
24589,21.0
24590,21.0
24591,19.0
24592,13.0
24593,14.0
24594,27.0
24595,31.0
24596,30.0
24597,32.0
24598,29.0
24599,30.0
24600,38.0
24601,41.0
24602,38.0
24603,36.0
24604,33.0
24605,39.0
24606,48.0
24607,62.0
24608,62.0
24609,58.0
24610,43.0
24611,46.0
24612,40.0
24613,43.0
24614,33.0
24615,37.0
24616,45.0
24617,49.0
24618,59.0
24619,67.0
24620,74.0
24621,80.0
24622,84.0
24623,84.0
24624,86.0
24625,82.0
24626,94.0
24627,98.0
24628,63.0
24629,61.0
24630,61.0
24631,65.0
24632,74.0
24633,75.0
24634,39.0
24635,25.0
24636,29.0
24637,34.0
24638,48.0
24639,52.0
24640,45.0
24641,38.0
24642,27.0
24643,18.0
24644,25.0
24645,25.0
24646,29.0
24647,33.0
24648,34.0
24649,29.0
24650,27.0
24651,28.0
24652,21.0
24653,21.0
24654,17.0
24655,26.0
24656,21.0
24657,28.0
24658,29.0
24659,28.0
24660,31.0
24661,31.0
24662,28.0
24663,29.0
24664,33.0
24665,33.0
24666,38.0
24667,36.0
24668,47.0
24669,37.0
24670,41.0
24671,34.0
24672,34.0
24673,28.0
24674,21.0
24675,21.0
24676,17.0
24677,21.0
