,Value
20010,64.0
20011,63.0
20012,75.0
20013,78.0
20014,79.0
20015,79.0
20016,86.0
20017,87.0
20018,89.0
20019,90.0
20020,86.0
20021,81.0
20022,88.0
20023,85.0
20024,78.0
20025,70.0
20026,61.0
20027,54.0
20028,48.0
20029,47.0
20030,40.0
20031,51.0
20032,59.0
20033,55.0
20034,69.0
20035,71.0
20036,75.0
20037,79.0
20038,73.0
20039,71.0
20040,76.0
20041,70.0
20042,77.0
20043,76.0
20044,87.0
20045,69.0
20046,68.0
20047,74.0
20048,83.0
20049,83.0
20050,69.0
20051,77.0
20052,67.0
20053,64.0
20054,77.0
20055,72.0
20056,85.0
20057,65.0
20058,45.0
20059,42.0
20060,36.0
20061,40.0
20062,42.0
20063,32.0
20064,34.0
20065,32.0
20066,37.0
20067,38.0
20068,41.0
20069,34.0
20070,39.0
20071,31.0
20072,33.0
20073,33.0
20074,27.0
20075,22.0
20076,31.0
20077,30.0
20078,42.0
20079,28.0
20080,33.0
20081,28.0
20082,40.0
20083,30.0
20084,31.0
20085,32.0
20086,40.0
20087,38.0
20088,52.0
20089,51.0
20090,54.0
20091,53.0
20092,50.0
20093,52.0
20094,54.0
20095,47.0
20096,50.0
20097,54.0
20098,57.0
20099,51.0
20100,46.0
20101,68.0
20102,74.0
20103,73.0
20104,71.0
20105,50.0
20106,54.0
20107,64.0
20108,57.0
20109,63.0
20110,72.0
20111,76.0
20112,70.0
20113,64.0
20114,66.0
20115,62.0
20116,88.0
20117,96.0
20118,109.0
20119,95.0
20120,114.0
20121,137.0
20122,138.0
20123,171.0
20124,188.0
20125,206.0
20126,182.0
20127,153.0
20128,163.0
20129,131.0
20130,143.0
20131,90.0
20132,52.0
20133,39.0
20134,49.0
20135,22.0
20136,38.0
20137,25.0
20138,24.0
20139,28.0
20140,37.0
20141,41.0
20142,40.0
20143,32.0
20144,39.0
20145,45.0
20146,47.0
20147,52.0
20148,59.0
20149,64.0
20150,71.0
20151,72.0
20152,69.0
20153,54.0
20154,52.0
20155,48.0
20156,49.0
20157,47.0
20158,39.0
20159,36.0
20160,35.5
20161,35.0
20162,36.0
20163,40.0
20164,47.0
20165,39.0
20166,44.0
20167,50.0
20168,54.0
20169,42.0
20170,48.0
20171,38.0
20172,36.0
20173,28.0
20174,34.0
20175,22.0
20176,23.0
20177,29.0
20178,25.0
20179,38.0
20180,39.0
20181,50.0
20182,41.0
20183,45.0
20184,58.0
20185,68.0
20186,57.0
20187,54.0
20188,61.0
20189,53.0
20190,60.0
20191,68.0
20192,74.0
20193,74.0
20194,73.0
20195,70.0
20196,71.0
20197,63.0
20198,62.0
20199,67.0
20200,76.0
20201,90.0
20202,87.0
20203,94.0
20204,104.0
20205,100.0
20206,95.66666666666667
20207,91.33333333333333
20208,87.0
20209,81.25
20210,75.5
20211,69.75
20212,64.0
20213,62.8
20214,61.6
20215,60.4
20216,59.2
20217,58.0
20218,56.8
20219,55.6
20220,54.4
20221,53.2
20222,52.0
20223,50.8
20224,49.6
20225,48.4
20226,47.2
20227,46.0
20228,44.8
20229,43.6
20230,42.400000000000006
20231,41.2
20232,40.0
20233,39.333333333333336
20234,38.666666666666664
20235,38.0
20236,35.0
20237,33.0
20238,48.0
20239,42.0
20240,38.0
20241,57.0
20242,60.0
20243,65.0
20244,67.0
20245,68.0
20246,67.0
20247,68.0
20248,67.0
20249,58.0
20250,58.0
20251,68.0
20252,70.0
20253,94.0
20254,94.0
20255,85.0
20256,78.0
20257,81.0
20258,86.0
20259,89.0
20260,86.0
20261,87.0
20262,83.0
20263,86.0
20264,92.0
20265,90.0
20266,75.0
20267,52.0
20268,39.0
20269,45.0
20270,49.0
20271,46.0
20272,50.0
20273,39.0
20274,37.0
20275,42.0
20276,50.0
20277,72.0
20278,76.0
20279,78.0
20280,68.0
20281,56.0
20282,52.0
20283,51.0
20284,56.0
20285,54.0
20286,59.0
20287,51.0
20288,37.0
20289,33.0
20290,29.0
20291,39.0
20292,36.0
20293,43.0
20294,41.0
20295,37.0
20296,35.0
20297,44.0
20298,49.0
20299,53.0
20300,59.0
20301,67.0
20302,60.0
20303,66.0
20304,60.0
20305,58.42857142857143
20306,56.857142857142854
20307,55.285714285714285
20308,53.714285714285715
20309,52.142857142857146
20310,50.57142857142857
20311,49.0
20312,50.6
20313,52.2
20314,53.8
20315,55.4
20316,57.0
20317,58.6
20318,60.2
20319,61.8
20320,63.4
20321,65.0
20322,66.6
20323,68.2
20324,69.8
20325,71.4
20326,73.0
20327,74.6
20328,76.2
20329,77.8
20330,79.4
20331,81.0
20332,82.6
20333,84.2
20334,85.80000000000001
20335,87.4
20336,89.0
20337,75.0
20338,75.0
20339,75.0
20340,67.0
20341,61.0
20342,58.0
20343,62.0
20344,69.0
20345,74.0
20346,96.0
20347,88.0
20348,63.0
20349,42.0
20350,39.0
20351,25.0
20352,26.0
20353,33.0
20354,31.0
20355,30.0
20356,63.0
20357,61.0
20358,62.0
20359,54.0
20360,58.0
20361,61.0
20362,50.0
20363,55.0
20364,50.0
20365,30.0
20366,34.0
20367,46.0
20368,46.0
20369,33.0
20370,41.333333333333336
20371,49.66666666666667
20372,58.0
20373,62.0
20374,61.0
20375,49.0
20376,58.0
20377,64.0
20378,83.0
20379,83.0
20380,87.0
20381,76.0
20382,86.0
20383,90.0
20384,79.0
20385,67.0
20386,46.0
20387,46.0
20388,43.0
20389,49.0
20390,59.0
20391,49.0
20392,76.0
20393,84.0
20394,79.0
20395,93.0
20396,45.0
20397,48.0
20398,40.0
20399,48.0
20400,36.0
20401,40.0
20402,48.0
20403,39.0
20404,38.0
20405,28.0
20406,25.0
20407,33.0
20408,36.0
20409,40.0
20410,37.0
20411,38.0
20412,38.0
20413,44.0
20414,43.0
20415,53.0
20416,56.0
20417,52.0
20418,59.0
20419,54.0
20420,50.0
20421,47.0
20422,47.0
20423,54.0
20424,51.0
20425,54.0
20426,48.0
20427,51.0
20428,52.0
20429,49.0
20430,48.0
20431,41.0
20432,40.0
20433,35.0
20434,29.0
20435,42.0
20436,42.0
20437,36.0
20438,46.0
20439,49.0
20440,49.0
20441,61.0
20442,63.0
20443,60.0
20444,69.0
20445,23.0
20446,23.0
20447,44.0
20448,46.0
20449,40.0
20450,44.0
20451,49.0
20452,47.0
20453,35.0
20454,47.0
20455,48.0
20456,56.0
20457,53.0
20458,58.0
20459,52.0
20460,72.0
20461,50.0
20462,58.0
20463,61.0
20464,65.0
20465,55.0
20466,61.0
20467,71.0
20468,79.0
20469,79.0
20470,93.0
20471,94.0
20472,85.0
20473,98.0
20474,95.0
20475,95.0
20476,89.0
20477,82.0
20478,98.0
20479,105.0
20480,113.0
20481,118.0
20482,102.0
20483,83.0
20484,57.0
20485,59.0
20486,44.0
20487,47.0
20488,32.0
20489,28.0
20490,30.0
20491,33.0
20492,26.0
20493,29.0
20494,21.0
20495,25.0
20496,22.0
20497,17.0
20498,24.0
20499,19.0
20500,18.0
20501,19.0
20502,16.0
20503,21.0
20504,21.0
20505,21.0
20506,27.0
20507,29.0
20508,27.0
20509,21.0
20510,28.0
20511,22.0
20512,21.0
20513,23.0
20514,24.0
20515,31.0
20516,30.0
20517,29.0
20518,25.0
20519,25.0
20520,28.0
20521,22.0
20522,22.0
20523,25.0
20524,27.0
20525,25.0
20526,30.0
20527,35.0
20528,34.0
20529,36.0
20530,38.0
20531,58.0
20532,58.0
20533,62.0
20534,62.0
20535,48.0
20536,46.0
20537,45.0
20538,49.0
20539,52.0
20540,38.0
20541,46.0
20542,38.0
20543,32.0
20544,34.0
20545,37.0
20546,39.0
20547,48.0
20548,44.0
20549,52.0
20550,51.0
20551,66.0
20552,66.0
20553,66.0
20554,83.0
20555,74.0
20556,81.0
20557,82.0
20558,61.0
20559,44.0
20560,44.0
20561,45.0
20562,34.0
20563,44.0
20564,39.0
20565,35.0
20566,29.0
20567,33.0
20568,26.0
20569,28.0
20570,38.0
20571,36.0
20572,35.0
20573,35.0
20574,32.0
20575,35.0
20576,30.0
20577,31.0
20578,28.0
20579,28.0
20580,25.0
20581,28.0
20582,32.0
20583,27.0
20584,33.0
20585,39.0
20586,35.0
20587,34.0
20588,30.0
20589,21.0
20590,24.0
20591,22.0
20592,24.0
20593,25.0
20594,27.0
20595,29.0
20596,34.0
20597,24.0
20598,14.0
20599,16.0
20600,17.0
20601,26.0
20602,21.0
20603,27.0
20604,40.0
20605,38.0
20606,29.0
20607,39.0
20608,30.0
20609,22.0
20610,24.0
20611,32.0
20612,30.0
20613,26.0
20614,25.0
20615,24.0
20616,27.0
20617,27.0
20618,32.0
20619,39.0
20620,43.0
20621,51.0
20622,47.0
20623,41.0
20624,41.0
20625,32.0
20626,31.0
20627,32.0
20628,35.0
20629,37.0
20630,46.0
20631,37.0
20632,34.0
20633,43.0
20634,45.0
20635,43.0
20636,38.0
20637,46.0
20638,47.0
20639,43.0
20640,37.0
20641,36.0
20642,31.0
20643,23.0
20644,34.0
20645,31.0
20646,32.0
20647,28.0
20648,16.0
20649,18.0
20650,15.0
20651,19.0
20652,28.0
20653,56.0
20654,22.0
20655,17.0
20656,20.0
20657,27.0
20658,19.0
20659,25.0
20660,39.0
20661,44.0
20662,45.0
20663,54.0
20664,52.0
20665,48.0
20666,49.0
20667,52.0
20668,52.0
20669,57.0
20670,51.0
20671,53.0
20672,42.0
20673,58.0
20674,54.0
20675,50.0
20676,50.0
20677,26.0
20678,40.0
20679,31.0
20680,38.0
20681,39.0
20682,41.0
20683,47.0
20684,46.0
20685,49.0
20686,46.0
20687,46.0
20688,42.0
20689,32.0
20690,43.0
20691,50.0
20692,45.0
20693,51.0
20694,58.0
20695,44.0
20696,42.0
20697,51.0
20698,40.0
20699,37.0
20700,35.0
20701,40.0
20702,48.0
20703,46.0
20704,40.0
20705,36.0
20706,33.0
20707,45.0
20708,49.0
20709,51.0
20710,49.0
20711,52.0
20712,46.0
20713,53.0
20714,56.0
20715,55.0
20716,56.0
20717,51.0
20718,51.0
20719,62.0
20720,53.0
20721,39.0
20722,51.0
20723,37.0
20724,23.0
20725,34.0
20726,32.0
20727,32.0
20728,51.0
20729,58.0
20730,65.0
20731,53.0
20732,46.0
20733,39.0
20734,126.0
20735,37.0
20736,31.0
20737,42.0
20738,39.0
20739,35.0
20740,35.0
20741,35.0
20742,35.0
20743,43.0
20744,52.0
20745,45.0
20746,53.0
20747,48.0
20748,61.0
20749,36.0
20750,53.0
20751,34.0
20752,21.0
20753,42.0
20754,34.0
20755,40.0
20756,26.0
20757,25.0
20758,30.0
20759,29.0
20760,41.0
20761,29.0
20762,59.0
20763,56.0
20764,53.0
20765,63.0
20766,65.0
20767,59.0
20768,59.0
20769,49.0
20770,49.0
20771,39.0
20772,45.0
20773,46.0
20774,36.0
20775,46.0
20776,40.0
20777,32.0
20778,36.0
20779,42.0
20780,35.0
20781,40.0
20782,36.0
20783,69.0
20784,37.0
20785,35.0
20786,35.0
20787,33.0
20788,31.0
20789,39.0
20790,72.0
20791,71.0
20792,27.0
20793,42.0
20794,48.0
20795,26.0
20796,56.0
20797,33.0
20798,48.0
20799,35.0
20800,42.0
20801,39.0
20802,47.0
20803,37.0
20804,44.0
20805,39.0
20806,45.0
20807,42.0
20808,39.0
20809,41.0
20810,48.0
20811,45.0
20812,48.0
20813,47.0
20814,52.0
20815,59.0
20816,65.0
20817,76.0
20818,93.0
20819,43.0
20820,28.0
20821,27.0
20822,38.0
20823,36.0
20824,45.0
20825,36.0
20826,40.0
20827,44.0
20828,63.0
20829,62.0
20830,58.0
20831,61.0
20832,54.0
20833,69.0
20834,58.0
20835,76.0
20836,77.0
20837,83.0
20838,93.0
20839,87.0
20840,97.0
20841,93.0
20842,82.0
20843,81.0
20844,75.0
20845,63.0
20846,69.0
20847,67.0
20848,72.0
20849,58.0
20850,82.0
20851,65.0
20852,51.0
20853,59.0
20854,55.0
20855,52.0
20856,63.0
20857,62.0
20858,70.0
20859,65.0
20860,65.0
20861,52.0
20862,57.0
20863,57.0
20864,71.0
20865,72.0
20866,43.0
20867,29.0
20868,37.0
20869,20.0
20870,37.0
20871,37.0
20872,32.0
20873,41.0
20874,22.0
20875,26.0
20876,24.0
20877,20.0
20878,24.0
20879,25.0
20880,19.0
20881,16.0
20882,19.0
20883,12.0
20884,20.0
20885,16.0
20886,30.0
20887,31.0
20888,27.0
20889,22.0
20890,26.0
20891,18.0
20892,20.0
20893,24.0
20894,30.0
20895,20.0
20896,21.0
20897,17.0
20898,28.0
20899,26.0
20900,31.0
20901,25.0
20902,28.0
20903,29.0
20904,31.0
20905,32.0
20906,31.0
20907,21.0
20908,24.0
20909,26.0
20910,23.0
20911,21.0
20912,25.0
20913,20.0
20914,25.0
20915,26.0
20916,29.0
20917,33.0
20918,26.0
20919,27.0
20920,28.0
20921,27.0
20922,43.0
20923,60.0
20924,142.0
20925,38.0
20926,37.0
20927,26.0
20928,22.0
20929,21.0
20930,17.0
20931,25.0
20932,24.0
20933,26.0
20934,38.0
20935,27.0
20936,33.0
20937,26.0
20938,36.0
20939,38.0
20940,148.0
20941,38.0
20942,41.0
20943,32.0
20944,35.0
20945,41.0
20946,48.0
20947,40.0
20948,50.0
20949,54.0
20950,53.0
20951,51.0
20952,46.0
20953,37.0
20954,41.0
20955,52.0
20956,43.0
20957,41.0
20958,30.0
20959,68.0
20960,38.0
20961,41.0
20962,34.0
20963,38.0
20964,39.0
20965,32.0
20966,39.0
20967,26.0
20968,27.0
20969,37.0
20970,39.0
20971,20.0
20972,24.0
20973,26.0
20974,28.0
20975,26.0
20976,18.0
20977,27.0
20978,25.0
20979,26.0
20980,26.0
20981,22.0
20982,35.0
20983,42.0
20984,35.0
20985,35.0
20986,45.0
20987,37.0
20988,41.0
20989,34.0
20990,43.0
20991,37.0
20992,25.0
20993,36.0
20994,28.0
20995,22.0
20996,32.0
20997,26.0
20998,28.0
20999,31.0
21000,26.0
21001,22.0
21002,27.0
21003,22.0
21004,23.0
21005,25.0
21006,24.0
21007,29.0
21008,23.0
21009,29.0
21010,29.0
21011,41.0
21012,39.0
21013,58.0
21014,44.5
21015,31.0
21016,15.0
21017,22.0
21018,27.0
21019,25.0
21020,38.0
21021,28.0
21022,40.0
21023,36.0
21024,40.0
21025,36.0
21026,45.0
21027,44.0
21028,32.0
21029,38.0
21030,33.0
21031,34.0
21032,41.0
21033,45.0
21034,42.0
21035,44.0
21036,36.0
21037,33.0
21038,42.0
21039,41.0
21040,50.0
21041,58.0
21042,61.0
21043,51.0
21044,42.0
21045,39.0
21046,38.0
21047,43.0
21048,45.0
21049,56.0
21050,44.0
21051,42.0
21052,45.0
21053,36.0
21054,18.0
21055,31.0
21056,18.0
21057,22.0
21058,28.0
21059,32.0
21060,31.0
21061,29.0
21062,38.0
21063,44.0
21064,38.0
21065,27.0
21066,27.0
21067,31.0
21068,39.0
21069,27.0
21070,21.0
21071,30.0
21072,27.0
21073,20.0
21074,18.0
21075,6.0
21076,16.0
21077,19.0
21078,17.0
21079,22.0
21080,8.0
21081,17.0
21082,26.0
21083,24.0
21084,31.0
21085,36.0
21086,39.0
21087,35.0
21088,27.0
21089,40.0
21090,41.0
21091,40.0
21092,37.0
21093,43.0
21094,46.0
21095,41.0
21096,39.0
21097,46.0
21098,66.0
21099,60.0
21100,39.0
21101,50.0
21102,59.0
21103,47.0
21104,41.0
21105,38.0
21106,35.0
21107,37.0
21108,23.0
21109,20.0
21110,23.0
21111,26.0
21112,26.0
21113,14.0
21114,25.0
21115,22.0
21116,19.0
21117,32.0
21118,31.0
21119,24.0
21120,22.0
21121,24.0
21122,33.0
21123,35.0
21124,31.0
21125,29.0
21126,38.0
21127,42.0
21128,42.0
21129,40.0
21130,52.0
21131,59.0
21132,69.0
21133,72.0
21134,61.0
21135,45.0
21136,49.0
21137,51.0
21138,62.0
21139,60.0
21140,70.0
21141,67.0
21142,66.0
21143,57.0
21144,48.0
21145,40.0
21146,41.0
21147,45.0
21148,47.0
21149,47.0
21150,57.0
21151,53.0
21152,54.0
21153,51.0
21154,55.0
21155,49.0
21156,55.0
21157,37.0
21158,48.0
21159,45.0
21160,47.0
21161,56.0
21162,45.0
21163,58.0
21164,44.0
21165,43.0
21166,33.0
21167,36.0
21168,35.0
21169,31.0
21170,32.0
21171,28.0
21172,27.0
21173,32.0
21174,26.0
21175,28.0
21176,5.0
21177,6.0
21178,6.0
21179,17.0
21180,8.0
21181,30.0
21182,33.0
21183,40.0
21184,52.0
21185,63.0
21186,56.0
21187,48.0
21188,48.0
21189,55.0
21190,43.0
21191,42.0
21192,32.25
21193,22.5
21194,12.75
21195,3.0
21196,5.0
21197,7.0
21198,6.0
21199,10.0
21200,37.0
21201,29.0
21202,21.0
21203,38.0
21204,24.0
21205,9.0
21206,10.0
21207,18.0
21208,21.0
21209,18.0
21210,16.0
21211,18.0
21212,22.0
21213,27.0
21214,18.0
21215,26.0
21216,26.0
21217,26.0
21218,21.0
21219,26.0
21220,28.0
21221,33.0
21222,41.0
21223,38.0
21224,25.0
21225,9.0
21226,16.0
21227,7.0
21228,15.0
21229,12.0
21230,19.0
21231,22.0
21232,27.0
21233,23.0
21234,30.0
21235,40.0
21236,40.0
21237,25.0
21238,18.0
21239,21.0
21240,16.0
21241,16.0
21242,28.0
21243,37.0
21244,50.0
21245,66.0
21246,51.0
21247,59.0
21248,66.0
21249,71.0
21250,72.0
21251,74.0
21252,66.0
21253,70.0
21254,77.0
21255,78.0
21256,82.0
21257,82.0
21258,69.0
21259,64.0
21260,62.0
21261,101.0
21262,94.0
21263,81.0
21264,79.0
21265,87.0
21266,97.0
21267,90.0
21268,84.0
21269,95.0
21270,89.0
21271,80.0
21272,82.0
21273,72.0
21274,59.0
21275,55.0
21276,45.0
21277,42.0
21278,47.0
21279,44.0
21280,46.0
21281,43.0
21282,29.0
21283,20.0
21284,20.0
21285,11.0
21286,16.0
21287,14.0
21288,13.0
21289,13.0
21290,15.0
21291,10.0
21292,20.0
21293,15.0
21294,16.0
21295,8.0
21296,22.0
21297,27.0
21298,24.0
21299,30.0
21300,35.0
21301,29.0
21302,39.0
21303,30.0
21304,38.0
21305,36.0
21306,43.0
21307,42.0
21308,43.0
21309,33.0
21310,26.0
21311,32.0
21312,20.0
21313,21.0
21314,18.0
21315,15.0
21316,13.0
21317,15.0
21318,7.0
21319,10.0
21320,17.0
21321,20.0
21322,10.0
21323,9.0
21324,10.0
21325,7.0
21326,3.0
21327,4.0
21328,9.0
21329,13.0
21330,17.0
21331,30.0
21332,25.0
21333,33.0
21334,31.0
21335,47.0
21336,40.0
21337,53.0
21338,52.0
21339,43.0
21340,56.0
21341,53.0
21342,48.0
21343,73.0
21344,93.0
21345,76.0
21346,67.0
21347,61.0
21348,57.0
21349,50.0
21350,55.0
21351,44.0
21352,33.0
21353,20.0
21354,10.0
21355,9.0
21356,11.0
21357,19.0
21358,25.0
21359,22.0
21360,17.0
21361,19.0
21362,24.0
21363,16.0
21364,12.0
21365,9.0
21366,6.0
21367,9.0
21368,13.0
21369,18.0
21370,24.0
21371,19.0
21372,17.0
21373,38.0
21374,30.0
21375,47.0
21376,40.0
21377,50.0
21378,55.0
21379,52.0
21380,54.0
21381,68.0
21382,87.0
21383,76.0
21384,47.0
21385,44.0
21386,48.0
21387,44.0
21388,36.0
21389,38.0
21390,29.0
21391,25.0
21392,27.0
21393,33.0
21394,33.0
21395,38.0
21396,50.0
21397,51.0
21398,59.0
21399,59.0
21400,55.0
21401,53.0
21402,60.0
21403,64.0
21404,78.0
21405,63.0
21406,66.0
21407,71.0
21408,61.0
21409,70.0
21410,56.0
21411,54.0
21412,53.0
21413,47.0
21414,49.0
21415,53.0
21416,54.0
21417,50.0
21418,44.0
21419,50.0
21420,50.0
21421,63.0
21422,40.0
21423,63.0
21424,68.0
21425,69.0
21426,64.0
21427,65.0
21428,53.0
21429,53.0
21430,51.0
21431,52.0
21432,46.0
21433,42.0
21434,60.0
21435,64.0
21436,48.0
21437,63.0
21438,59.0
21439,57.0
21440,59.0
21441,64.0
21442,67.0
21443,70.0
21444,63.0
21445,66.0
21446,43.0
21447,49.0
21448,61.0
21449,46.0
21450,40.0
21451,42.0
21452,35.0
21453,36.0
21454,37.0
21455,21.0
21456,25.0
21457,33.0
21458,45.0
21459,33.0
21460,41.0
21461,43.0
21462,32.0
21463,39.0
21464,43.0
21465,55.0
21466,49.0
21467,45.0
21468,48.0
21469,27.0
21470,24.0
21471,27.0
21472,24.0
21473,26.0
21474,29.0
21475,31.0
21476,31.0
21477,33.0
21478,35.0
21479,28.0
21480,29.0
21481,28.0
21482,34.0
21483,27.0
21484,28.0
21485,22.0
21486,18.0
21487,25.0
21488,20.0
21489,20.0
21490,44.0
21491,44.0
21492,44.0
21493,56.0
21494,66.5
21495,77.0
21496,89.0
21497,55.0
21498,54.0
21499,40.0
21500,30.0
21501,28.0
21502,31.0
21503,35.0
21504,24.0
21505,20.0
21506,31.0
21507,32.0
21508,30.0
21509,20.0
21510,26.0
21511,25.0
21512,36.0
21513,28.0
21514,27.0
21515,26.0
21516,30.0
21517,26.0
21518,24.0
21519,22.0
21520,24.0
21521,33.0
21522,33.0
21523,38.0
21524,33.0
21525,23.0
21526,27.0
21527,35.0
21528,13.0
21529,11.0
21530,9.0
21531,7.0
21532,7.0
21533,5.0
21534,6.0
21535,9.0
21536,10.0
21537,12.0
21538,18.0
21539,27.0
21540,45.0
21541,58.0
21542,67.0
21543,74.0
21544,19.0
21545,7.0
21546,16.0
21547,19.0
21548,11.0
21549,12.0
21550,12.0
21551,11.0
21552,9.0
21553,8.0
21554,8.0
21555,10.0
21556,10.0
21557,11.0
21558,13.0
21559,14.0
21560,16.0
21561,16.0
21562,12.0
21563,16.0
21564,25.0
21565,19.0
21566,28.0
21567,35.0
21568,25.0
21569,30.0
21570,31.0
21571,33.0
21572,36.0
21573,38.0
21574,33.0
21575,42.0
21576,42.0
21577,47.0
21578,52.0
21579,55.0
21580,55.0
21581,57.0
21582,57.0
21583,53.0
21584,49.0
21585,43.0
21586,53.0
21587,35.0
21588,42.0
21589,40.0
21590,24.0
21591,28.0
21592,22.0
21593,23.0
21594,35.0
21595,31.0
21596,34.0
21597,32.0
21598,52.0
21599,36.0
21600,46.0
21601,36.0
21602,37.0
21603,28.0
21604,30.0
21605,36.0
21606,30.0
21607,28.0
21608,30.0
21609,20.0
21610,31.0
21611,27.0
21612,25.0
21613,27.0
21614,22.0
21615,27.0
21616,35.0
21617,30.0
21618,41.0
21619,47.0
21620,53.0
21621,59.0
21622,51.0
21623,53.0
21624,50.0
21625,40.0
21626,53.0
21627,53.0
21628,48.0
21629,47.0
21630,52.0
21631,48.0
21632,43.0
21633,32.0
21634,37.0
21635,40.0
21636,43.0
21637,29.0
21638,27.0
21639,28.0
21640,39.0
21641,48.0
21642,38.0
21643,47.0
21644,32.0
21645,26.0
21646,21.0
21647,21.0
21648,12.0
21649,18.0
21650,13.0
21651,13.0
21652,13.0
21653,16.0
21654,13.0
21655,19.0
21656,21.0
21657,9.0
21658,12.0
21659,13.0
21660,15.0
21661,25.0
21662,31.0
21663,28.0
21664,42.0
21665,46.0
21666,41.0
21667,47.0
21668,44.0
21669,42.0
21670,40.0
21671,43.0
21672,38.0
21673,39.0
21674,42.0
21675,42.0
21676,46.0
21677,46.0
21678,43.0
21679,59.0
21680,67.0
21681,68.0
21682,59.0
21683,55.0
21684,57.0
21685,55.0
21686,58.0
21687,43.0
21688,32.0
21689,42.0
21690,42.0
21691,38.0
21692,44.0
21693,45.0
21694,35.0
21695,49.0
21696,43.0
21697,42.0
21698,34.0
21699,45.0
21700,40.0
21701,50.0
21702,32.0
21703,29.0
21704,38.0
21705,32.0
21706,36.0
21707,42.0
21708,52.0
21709,60.0
21710,52.0
21711,57.5
21712,63.0
21713,63.0
21714,79.0
21715,80.0
21716,73.0
21717,80.0
21718,80.0
21719,78.0
21720,89.0
21721,80.0
21722,71.0
21723,78.0
21724,80.0
21725,61.0
21726,60.0
21727,45.0
21728,42.0
21729,27.0
21730,28.0
21731,25.0
21732,32.0
21733,39.0
21734,28.0
21735,21.0
21736,17.0
21737,22.0
21738,28.0
21739,31.0
21740,25.0
21741,25.0
21742,26.0
21743,12.0
21744,24.0
21745,29.0
21746,48.0
21747,54.0
21748,52.0
21749,49.0
21750,43.0
21751,41.0
21752,47.0
21753,49.0
21754,40.0
21755,41.0
21756,30.0
21757,29.0
21758,21.0
21759,19.0
21760,24.0
21761,27.0
21762,23.0
21763,27.0
21764,27.0
21765,25.0
21766,22.0
21767,16.0
21768,18.0
21769,10.0
21770,11.0
21771,16.0
21772,14.0
21773,13.0
21774,12.0
21775,7.0
21776,6.0
21777,11.0
21778,14.0
21779,14.0
21780,13.0
21781,12.0
21782,12.0
21783,11.0
21784,11.0
21785,13.0
21786,17.0
21787,23.0
21788,9.0
21789,12.0
21790,14.0
21791,13.0
21792,11.0
21793,9.0
21794,7.0
21795,6.0
21796,3.0
21797,3.0
21798,5.0
21799,7.0
21800,6.0
21801,9.0
21802,11.0
21803,10.0
21804,16.0
21805,11.0
21806,17.0
21807,8.0
21808,11.0
21809,16.0
21810,20.0
21811,25.0
21812,29.0
21813,26.0
21814,30.0
21815,16.0
21816,19.0
21817,14.0
21818,13.0
21819,24.0
21820,19.0
21821,17.0
21822,17.0
21823,19.0
21824,25.0
21825,29.0
21826,35.0
21827,38.0
21828,33.0
21829,37.0
21830,45.0
21831,58.0
21832,60.0
21833,50.0
21834,54.0
21835,53.0
21836,63.0
21837,65.0
21838,55.0
21839,49.0
21840,46.0
21841,41.0
21842,35.0
21843,45.0
21844,37.0
21845,43.0
21846,75.0
21847,82.0
21848,87.0
21849,81.0
21850,71.0
21851,67.0
21852,65.0
21853,72.0
21854,77.0
21855,78.0
21856,80.0
21857,36.0
21858,40.0
21859,50.0
21860,24.0
21861,13.0
21862,10.0
21863,8.0
21864,11.0
21865,10.0
21866,7.0
21867,21.0
21868,34.0
21869,25.0
21870,12.0
21871,16.0
21872,17.0
21873,20.0
21874,27.0
21875,34.0
21876,55.0
21877,57.0
21878,68.0
21879,73.0
21880,63.0
21881,74.0
21882,62.0
21883,48.0
21884,51.0
21885,44.0
21886,40.0
21887,38.0
21888,27.0
21889,16.0
21890,30.0
21891,30.0
21892,45.0
21893,35.0
21894,46.0
21895,43.0
21896,45.0
21897,43.0
21898,60.0
21899,74.0
21900,80.0
21901,80.0
21902,90.0
21903,78.0
21904,80.0
21905,82.0
21906,78.0
21907,51.0
21908,49.0
21909,55.0
21910,67.0
21911,59.0
21912,60.0
21913,52.0
21914,48.0
21915,55.0
21916,52.0
21917,55.0
21918,52.0
21919,44.0
21920,50.0
21921,68.0
21922,68.0
21923,58.0
21924,62.0
21925,70.0
21926,71.0
21927,91.0
21928,88.0
21929,93.0
21930,102.0
21931,111.0
21932,103.0
21933,96.0
21934,104.0
21935,101.5
21936,99.0
21937,102.0
21938,112.0
21939,102.0
21940,104.0
21941,97.0
21942,88.0
21943,67.0
21944,62.0
21945,52.0
21946,39.0
21947,21.0
21948,15.0
21949,22.0
21950,16.0
21951,23.0
21952,21.0
21953,14.0
21954,21.0
21955,24.0
21956,24.0
21957,35.0
21958,31.0
21959,33.5
21960,36.0
21961,36.0
21962,21.0
21963,24.0
21964,19.0
21965,18.0
21966,27.0
21967,28.0
21968,22.0
21969,21.0
21970,25.0
21971,23.0
21972,16.0
21973,24.0
21974,19.0
21975,21.0
21976,16.0
21977,20.0
21978,28.0
21979,34.0
21980,23.0
21981,21.0
21982,15.0
21983,16.0
21984,17.0
21985,20.0
21986,20.0
21987,18.0
21988,16.0
21989,14.0
21990,12.0
21991,24.0
21992,31.0
21993,35.0
21994,39.0
21995,30.333333333333336
21996,21.666666666666668
21997,13.0
21998,13.0
21999,14.0
