,Value,3exp_add,3exp_mul
18219,44.0,50.53083478296618,52.39525341852396
18220,46.0,44.33890014618725,46.47445168313163
18221,46.0,44.04049484564973,47.097417309026675
18222,46.0,47.62048076617343,50.74886410435636
18223,55.0,47.62534045733689,50.523382984339015
18224,47.0,53.23068694797815,53.68093698778455
18225,49.0,47.3094586016819,51.143892780510015
18226,56.0,46.66845467508804,45.284902435604685
18227,46.0,56.223082952386335,56.89268427777191
18228,41.0,49.08001715486442,53.417527633361196
18229,39.0,45.012201591751605,45.262635916095576
18230,40.0,40.18269716279853,42.19429146609176
18231,44.0,39.1414881584932,43.954290052195546
18232,55.0,45.40793249038488,45.59877281395147
18233,56.0,55.435199174649505,61.42062549573351
18234,79.0,56.362828534671166,60.82273704419765
18235,88.0,81.78818260448202,86.88178343790342
18236,99.0,90.40475765833199,98.36480168296826
18237,105.0,107.60935748505575,106.35370533436532
18238,112.0,107.73575256304942,111.71542114958015
18239,120.0,115.27392612563645,109.35950095080324
18240,116.0,116.113728325127,102.94734284344655
18241,132.0,118.8766148895364,122.12232753252319
18242,140.0,122.71060289155191,118.55982153064345
18243,137.0,133.22674181765814,109.444154956814
18244,141.0,131.38377661483025,117.07910174592136
18245,167.0,137.25720517120732,130.99965472749616
18246,406.0,155.99552343682876,149.63404091640587
18247,163.0,384.06782149051566,372.24450346429256
18248,163.0,179.94463540265247,224.5063047753299
18249,161.0,167.08604972710316,182.53069930191333
18250,176.0,156.20344769335932,165.6372712707613
18251,172.0,170.39222406376783,181.12594753426754
18252,161.0,171.02204123575964,173.59496386103808
18253,152.0,161.24590699205254,159.1002118624498
18254,131.0,153.9464337751918,160.68000106108104
18255,127.0,132.6307371239781,142.3009366300532
18256,147.0,130.84160238774197,143.7780075628938
18257,221.0,149.92637326980827,163.1930349989937
18258,199.0,219.36506333188888,237.88336666199234
18259,238.0,203.32513246540387,239.60953363291893
18260,242.0,241.19095667242266,276.5609419524274
18261,222.0,245.41060591175355,258.22315490718944
18262,232.0,227.27376298875603,255.75112761497115
18263,238.0,234.19606941462416,250.27202893642522
18264,356.0,244.10195791866548,268.39022257681023
18265,230.0,353.62845860583104,383.8341387790292
18266,229.0,245.01540823124589,259.0904295175054
18267,199.0,227.91530618921638,228.13517987922077
18268,170.0,209.24002378527467,231.39377841720685
18269,143.0,170.08234766722475,175.88654850372814
18270,141.0,141.64566952243172,156.13187052372567
18271,156.0,145.22290322972572,163.28410649099985
18272,142.0,152.99243651568594,158.23016473496722
18273,119.0,143.4090230040549,147.87901074585375
18274,102.0,121.9493316544215,115.62458054508501
18275,96.0,93.46400587095398,90.20122840067424
18276,89.0,91.08822422122792,88.28903346418677
18277,87.0,87.49787605445543,90.91029785792445
18278,90.0,86.28381900920935,90.56796229269774
18279,83.0,81.248718715877,91.10293468519946
18280,77.0,86.94140974065753,101.66596570659688
18281,78.0,84.44713747263093,92.5970116835786
18282,86.0,86.72555088920205,81.79890108587719
18283,76.0,84.55496684382925,81.8019980710195
18284,75.0,78.85711605240333,76.74235365068073
18285,64.0,70.08303537904693,73.17428153875635
18286,64.0,65.3878559855971,62.16510656332438
18287,61.0,61.14475719409026,67.87966946645234
18288,58.0,60.37956447698266,66.03797923510247
18289,55.0,58.61754235442728,63.05203155403699
18290,51.0,57.42681282760429,56.51852808400214
18291,46.0,51.99919336616319,55.63737491772043
18292,48.0,39.44546807991507,46.22771043765485
18293,43.0,48.85193262372129,49.3744918047023
18294,41.0,44.12932186525895,48.00002613739157
18295,37.0,44.61027253785672,43.66122333784797
18296,33.0,37.53118693328319,37.293511395566824
18297,38.0,31.366185097862285,32.15856550668033
18298,38.0,33.840384169429164,38.9188601062209
18299,40.0,37.718500256457226,37.827438962146545
18300,54.0,38.07811687069298,38.36736960228576
18301,55.0,50.2137817959656,50.37652847287263
18302,52.0,50.407367344351805,55.667605632543705
18303,58.0,54.905623560606124,55.42650260342612
18304,66.0,60.62329884161935,62.601855221718594
18305,61.0,69.1571225017864,71.90232557556175
18306,74.0,61.103238547638135,64.81283616028219
18307,92.0,70.39723153569767,76.65629213660281
18308,96.0,91.87637621941792,91.71533798262743
18309,108.0,94.52760169094638,100.40805453249475
18310,120.0,112.41863356800425,111.67769747358449
18311,117.0,121.75958734015774,123.82213546272548
