Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,QC 
Shanghai,PM2.5,3/29/2017 18:00,2017,3,29,18,74,Valid
Shanghai,PM2.5,3/29/2017 19:00,2017,3,29,19,63,Valid
Shanghai,PM2.5,3/29/2017 20:00,2017,3,29,20,68,Valid
Shanghai,PM2.5,3/29/2017 21:00,2017,3,29,21,58,Valid
Shanghai,PM2.5,3/29/2017 22:00,2017,3,29,22,50,Valid
Shanghai,PM2.5,3/29/2017 23:00,2017,3,29,23,53,Valid
Shanghai,PM2.5,3/30/2017 0:00,2017,3,30,0,47,Valid
Shanghai,PM2.5,3/30/2017 1:00,2017,3,30,1,48,Valid
Shanghai,PM2.5,3/30/2017 2:00,2017,3,30,2,46,Valid
Shanghai,PM2.5,3/30/2017 3:00,2017,3,30,3,45,Valid
Shanghai,PM2.5,3/30/2017 4:00,2017,3,30,4,50,Valid
Shanghai,PM2.5,3/30/2017 5:00,2017,3,30,5,49,Valid
Shanghai,PM2.5,3/30/2017 6:00,2017,3,30,6,58,Valid
Shanghai,PM2.5,3/30/2017 7:00,2017,3,30,7,57,Valid
Shanghai,PM2.5,3/30/2017 8:00,2017,3,30,8,60,Valid
Shanghai,PM2.5,3/30/2017 9:00,2017,3,30,9,62,Valid
Shanghai,PM2.5,3/30/2017 10:00,2017,3,30,10,63,Valid
Shanghai,PM2.5,3/30/2017 11:00,2017,3,30,11,65,Valid
Shanghai,PM2.5,3/30/2017 12:00,2017,3,30,12,66,Valid
Shanghai,PM2.5,3/30/2017 13:00,2017,3,30,13,62,Valid
Shanghai,PM2.5,3/30/2017 14:00,2017,3,30,14,53,Valid
Shanghai,PM2.5,3/30/2017 15:00,2017,3,30,15,49,Valid
Shanghai,PM2.5,3/30/2017 16:00,2017,3,30,16,47,Valid
Shanghai,PM2.5,3/30/2017 17:00,2017,3,30,17,48,Valid
Shanghai,PM2.5,3/30/2017 18:00,2017,3,30,18,42,Valid
Shanghai,PM2.5,3/30/2017 19:00,2017,3,30,19,44,Valid
Shanghai,PM2.5,3/30/2017 20:00,2017,3,30,20,35,Valid
Shanghai,PM2.5,3/30/2017 21:00,2017,3,30,21,34,Valid
Shanghai,PM2.5,3/30/2017 22:00,2017,3,30,22,32,Valid
Shanghai,PM2.5,3/30/2017 23:00,2017,3,30,23,29,Valid
Shanghai,PM2.5,3/31/2017 0:00,2017,3,31,0,17,Valid
Shanghai,PM2.5,3/31/2017 1:00,2017,3,31,1,20,Valid
Shanghai,PM2.5,3/31/2017 2:00,2017,3,31,2,24,Valid
Shanghai,PM2.5,3/31/2017 3:00,2017,3,31,3,21,Valid
Shanghai,PM2.5,3/31/2017 4:00,2017,3,31,4,20,Valid
Shanghai,PM2.5,3/31/2017 5:00,2017,3,31,5,20,Valid
Shanghai,PM2.5,3/31/2017 6:00,2017,3,31,6,24,Valid
Shanghai,PM2.5,3/31/2017 7:00,2017,3,31,7,28,Valid
Shanghai,PM2.5,3/31/2017 8:00,2017,3,31,8,24,Valid
Shanghai,PM2.5,3/31/2017 9:00,2017,3,31,9,27,Valid
Shanghai,PM2.5,3/31/2017 10:00,2017,3,31,10,35,Valid
Shanghai,PM2.5,3/31/2017 11:00,2017,3,31,11,32,Valid
Shanghai,PM2.5,3/31/2017 12:00,2017,3,31,12,41,Valid
Shanghai,PM2.5,3/31/2017 13:00,2017,3,31,13,41,Valid
Shanghai,PM2.5,3/31/2017 14:00,2017,3,31,14,51,Valid
Shanghai,PM2.5,3/31/2017 15:00,2017,3,31,15,59,Valid
Shanghai,PM2.5,3/31/2017 16:00,2017,3,31,16,63,Valid
Shanghai,PM2.5,3/31/2017 17:00,2017,3,31,17,72,Valid
Shanghai,PM2.5,3/31/2017 18:00,2017,3,31,18,92,Valid
Shanghai,PM2.5,3/31/2017 19:00,2017,3,31,19,122,Valid
Shanghai,PM2.5,3/31/2017 20:00,2017,3,31,20,71,Valid
Shanghai,PM2.5,3/31/2017 21:00,2017,3,31,21,54,Valid
Shanghai,PM2.5,3/31/2017 22:00,2017,3,31,22,58,Valid
Shanghai,PM2.5,3/31/2017 23:00,2017,3,31,23,54,Valid
Shanghai,PM2.5,4/1/2017 0:00,2017,4,1,0,47,Valid
Shanghai,PM2.5,4/1/2017 1:00,2017,4,1,1,52,Valid
Shanghai,PM2.5,4/1/2017 2:00,2017,4,1,2,52,Valid
Shanghai,PM2.5,4/1/2017 3:00,2017,4,1,3,58,Valid
Shanghai,PM2.5,4/1/2017 4:00,2017,4,1,4,71,Valid
Shanghai,PM2.5,4/1/2017 5:00,2017,4,1,5,75,Valid
Shanghai,PM2.5,4/1/2017 6:00,2017,4,1,6,77,Valid
Shanghai,PM2.5,4/1/2017 7:00,2017,4,1,7,79,Valid
Shanghai,PM2.5,4/1/2017 8:00,2017,4,1,8,71,Valid
Shanghai,PM2.5,4/1/2017 9:00,2017,4,1,9,59,Valid
Shanghai,PM2.5,4/1/2017 10:00,2017,4,1,10,48,Valid
Shanghai,PM2.5,4/1/2017 11:00,2017,4,1,11,80,Valid
Shanghai,PM2.5,4/1/2017 12:00,2017,4,1,12,90,Valid
Shanghai,PM2.5,4/1/2017 13:00,2017,4,1,13,88,Valid
Shanghai,PM2.5,4/1/2017 14:00,2017,4,1,14,87,Valid
Shanghai,PM2.5,4/1/2017 15:00,2017,4,1,15,95,Valid
Shanghai,PM2.5,4/1/2017 16:00,2017,4,1,16,91,Valid
Shanghai,PM2.5,4/1/2017 17:00,2017,4,1,17,76,Valid
Shanghai,PM2.5,4/1/2017 18:00,2017,4,1,18,78,Valid
Shanghai,PM2.5,4/1/2017 19:00,2017,4,1,19,79,Valid
Shanghai,PM2.5,4/1/2017 20:00,2017,4,1,20,80,Valid
Shanghai,PM2.5,4/1/2017 21:00,2017,4,1,21,72,Valid
Shanghai,PM2.5,4/1/2017 22:00,2017,4,1,22,81,Valid
Shanghai,PM2.5,4/1/2017 23:00,2017,4,1,23,80,Valid
Shanghai,PM2.5,4/2/2017 0:00,2017,4,2,0,82,Valid
Shanghai,PM2.5,4/2/2017 1:00,2017,4,2,1,89,Valid
Shanghai,PM2.5,4/2/2017 2:00,2017,4,2,2,85,Valid
Shanghai,PM2.5,4/2/2017 3:00,2017,4,2,3,100,Valid
Shanghai,PM2.5,4/2/2017 4:00,2017,4,2,4,114,Valid
Shanghai,PM2.5,4/2/2017 5:00,2017,4,2,5,125,Valid
Shanghai,PM2.5,4/2/2017 6:00,2017,4,2,6,127,Valid
Shanghai,PM2.5,4/2/2017 7:00,2017,4,2,7,122,Valid
Shanghai,PM2.5,4/2/2017 8:00,2017,4,2,8,113,Valid
Shanghai,PM2.5,4/2/2017 9:00,2017,4,2,9,100,Valid
Shanghai,PM2.5,4/2/2017 10:00,2017,4,2,10,78,Valid
Shanghai,PM2.5,4/2/2017 11:00,2017,4,2,11,83,Valid
Shanghai,PM2.5,4/2/2017 12:00,2017,4,2,12,88,Valid
Shanghai,PM2.5,4/2/2017 13:00,2017,4,2,13,57,Valid
Shanghai,PM2.5,4/2/2017 14:00,2017,4,2,14,59,Valid
Shanghai,PM2.5,4/2/2017 15:00,2017,4,2,15,66,Valid
Shanghai,PM2.5,4/2/2017 16:00,2017,4,2,16,69,Valid
Shanghai,PM2.5,4/2/2017 17:00,2017,4,2,17,86,Valid
Shanghai,PM2.5,4/2/2017 18:00,2017,4,2,18,75,Valid
Shanghai,PM2.5,4/2/2017 19:00,2017,4,2,19,56,Valid
Shanghai,PM2.5,4/2/2017 20:00,2017,4,2,20,52,Valid
Shanghai,PM2.5,4/2/2017 21:00,2017,4,2,21,66,Valid
Shanghai,PM2.5,4/2/2017 22:00,2017,4,2,22,74,Valid
Shanghai,PM2.5,4/2/2017 23:00,2017,4,2,23,90,Valid
Shanghai,PM2.5,4/3/2017 0:00,2017,4,3,0,88,Valid
Shanghai,PM2.5,4/3/2017 1:00,2017,4,3,1,96,Valid
Shanghai,PM2.5,4/3/2017 2:00,2017,4,3,2,89,Valid
Shanghai,PM2.5,4/3/2017 3:00,2017,4,3,3,78,Valid
Shanghai,PM2.5,4/3/2017 4:00,2017,4,3,4,77,Valid
Shanghai,PM2.5,4/3/2017 5:00,2017,4,3,5,88,Valid
Shanghai,PM2.5,4/3/2017 6:00,2017,4,3,6,85,Valid
Shanghai,PM2.5,4/3/2017 7:00,2017,4,3,7,85,Valid
Shanghai,PM2.5,4/3/2017 8:00,2017,4,3,8,89,Valid
Shanghai,PM2.5,4/3/2017 9:00,2017,4,3,9,86,Valid
Shanghai,PM2.5,4/3/2017 10:00,2017,4,3,10,69,Valid
Shanghai,PM2.5,4/3/2017 11:00,2017,4,3,11,57,Valid
Shanghai,PM2.5,4/3/2017 12:00,2017,4,3,12,59,Valid
Shanghai,PM2.5,4/3/2017 13:00,2017,4,3,13,48,Valid
Shanghai,PM2.5,4/3/2017 14:00,2017,4,3,14,32,Valid
Shanghai,PM2.5,4/3/2017 15:00,2017,4,3,15,37,Valid
Shanghai,PM2.5,4/3/2017 16:00,2017,4,3,16,34,Valid
Shanghai,PM2.5,4/3/2017 17:00,2017,4,3,17,38,Valid
Shanghai,PM2.5,4/3/2017 18:00,2017,4,3,18,47,Valid
Shanghai,PM2.5,4/3/2017 19:00,2017,4,3,19,56,Valid
Shanghai,PM2.5,4/3/2017 20:00,2017,4,3,20,51,Valid
Shanghai,PM2.5,4/3/2017 21:00,2017,4,3,21,52,Valid
Shanghai,PM2.5,4/3/2017 22:00,2017,4,3,22,48,Valid
Shanghai,PM2.5,4/3/2017 23:00,2017,4,3,23,57,Valid
Shanghai,PM2.5,4/4/2017 0:00,2017,4,4,0,68,Valid
Shanghai,PM2.5,4/4/2017 1:00,2017,4,4,1,75,Valid
Shanghai,PM2.5,4/4/2017 2:00,2017,4,4,2,71,Valid
Shanghai,PM2.5,4/4/2017 3:00,2017,4,4,3,66,Valid
Shanghai,PM2.5,4/4/2017 4:00,2017,4,4,4,59,Valid
Shanghai,PM2.5,4/4/2017 5:00,2017,4,4,5,64,Valid
Shanghai,PM2.5,4/4/2017 6:00,2017,4,4,6,56,Valid
Shanghai,PM2.5,4/4/2017 7:00,2017,4,4,7,56,Valid
Shanghai,PM2.5,4/4/2017 8:00,2017,4,4,8,51,Valid
Shanghai,PM2.5,4/4/2017 9:00,2017,4,4,9,66,Valid
Shanghai,PM2.5,4/4/2017 10:00,2017,4,4,10,53,Valid
Shanghai,PM2.5,4/4/2017 11:00,2017,4,4,11,53,Valid
Shanghai,PM2.5,4/4/2017 12:00,2017,4,4,12,53,Valid
Shanghai,PM2.5,4/4/2017 13:00,2017,4,4,13,40,Valid
Shanghai,PM2.5,4/4/2017 14:00,2017,4,4,14,50,Valid
Shanghai,PM2.5,4/4/2017 15:00,2017,4,4,15,46,Valid
Shanghai,PM2.5,4/4/2017 16:00,2017,4,4,16,41,Valid
Shanghai,PM2.5,4/4/2017 17:00,2017,4,4,17,42,Valid
Shanghai,PM2.5,4/4/2017 18:00,2017,4,4,18,45,Valid
Shanghai,PM2.5,4/4/2017 19:00,2017,4,4,19,41,Valid
Shanghai,PM2.5,4/4/2017 20:00,2017,4,4,20,34,Valid
Shanghai,PM2.5,4/4/2017 21:00,2017,4,4,21,39,Valid
Shanghai,PM2.5,4/4/2017 22:00,2017,4,4,22,35,Valid
Shanghai,PM2.5,4/4/2017 23:00,2017,4,4,23,36,Valid
Shanghai,PM2.5,4/5/2017 0:00,2017,4,5,0,34,Valid
Shanghai,PM2.5,4/5/2017 1:00,2017,4,5,1,35,Valid
Shanghai,PM2.5,4/5/2017 2:00,2017,4,5,2,34,Valid
Shanghai,PM2.5,4/5/2017 3:00,2017,4,5,3,32,Valid
Shanghai,PM2.5,4/5/2017 4:00,2017,4,5,4,32,Valid
Shanghai,PM2.5,4/5/2017 5:00,2017,4,5,5,31,Valid
Shanghai,PM2.5,4/5/2017 6:00,2017,4,5,6,37,Valid
Shanghai,PM2.5,4/5/2017 7:00,2017,4,5,7,35,Valid
Shanghai,PM2.5,4/5/2017 8:00,2017,4,5,8,38,Valid
Shanghai,PM2.5,4/5/2017 9:00,2017,4,5,9,39,Valid
Shanghai,PM2.5,4/5/2017 10:00,2017,4,5,10,40,Valid
Shanghai,PM2.5,4/5/2017 11:00,2017,4,5,11,38,Valid
Shanghai,PM2.5,4/5/2017 12:00,2017,4,5,12,37,Valid
Shanghai,PM2.5,4/5/2017 13:00,2017,4,5,13,39,Valid
Shanghai,PM2.5,4/5/2017 14:00,2017,4,5,14,40,Valid
Shanghai,PM2.5,4/5/2017 15:00,2017,4,5,15,48,Valid
Shanghai,PM2.5,4/5/2017 16:00,2017,4,5,16,56,Valid
Shanghai,PM2.5,4/5/2017 17:00,2017,4,5,17,53,Valid
Shanghai,PM2.5,4/5/2017 18:00,2017,4,5,18,58,Valid
Shanghai,PM2.5,4/5/2017 19:00,2017,4,5,19,65,Valid
Shanghai,PM2.5,4/5/2017 20:00,2017,4,5,20,70,Valid
Shanghai,PM2.5,4/5/2017 21:00,2017,4,5,21,63,Valid
Shanghai,PM2.5,4/5/2017 22:00,2017,4,5,22,65,Valid
Shanghai,PM2.5,4/5/2017 23:00,2017,4,5,23,61,Valid
Shanghai,PM2.5,4/6/2017 0:00,2017,4,6,0,61,Valid
Shanghai,PM2.5,4/6/2017 1:00,2017,4,6,1,67,Valid
Shanghai,PM2.5,4/6/2017 2:00,2017,4,6,2,67,Valid
Shanghai,PM2.5,4/6/2017 3:00,2017,4,6,3,66,Valid
Shanghai,PM2.5,4/6/2017 4:00,2017,4,6,4,70,Valid
Shanghai,PM2.5,4/6/2017 5:00,2017,4,6,5,77,Valid
Shanghai,PM2.5,4/6/2017 6:00,2017,4,6,6,71,Valid
Shanghai,PM2.5,4/6/2017 7:00,2017,4,6,7,76,Valid
Shanghai,PM2.5,4/6/2017 8:00,2017,4,6,8,76,Valid
Shanghai,PM2.5,4/6/2017 9:00,2017,4,6,9,68,Valid
Shanghai,PM2.5,4/6/2017 10:00,2017,4,6,10,87,Valid
Shanghai,PM2.5,4/6/2017 11:00,2017,4,6,11,97,Valid
Shanghai,PM2.5,4/6/2017 12:00,2017,4,6,12,91,Valid
Shanghai,PM2.5,4/6/2017 13:00,2017,4,6,13,88,Valid
Shanghai,PM2.5,4/6/2017 14:00,2017,4,6,14,87,Valid
Shanghai,PM2.5,4/6/2017 15:00,2017,4,6,15,79,Valid
Shanghai,PM2.5,4/6/2017 16:00,2017,4,6,16,75,Valid
Shanghai,PM2.5,4/6/2017 17:00,2017,4,6,17,79,Valid
Shanghai,PM2.5,4/6/2017 18:00,2017,4,6,18,67,Valid
Shanghai,PM2.5,4/6/2017 19:00,2017,4,6,19,75,Valid
Shanghai,PM2.5,4/6/2017 20:00,2017,4,6,20,71,Valid
Shanghai,PM2.5,4/6/2017 21:00,2017,4,6,21,66,Valid
Shanghai,PM2.5,4/6/2017 22:00,2017,4,6,22,78,Valid
Shanghai,PM2.5,4/6/2017 23:00,2017,4,6,23,69,Valid
Shanghai,PM2.5,4/7/2017 0:00,2017,4,7,0,52,Valid
Shanghai,PM2.5,4/7/2017 1:00,2017,4,7,1,62,Valid
Shanghai,PM2.5,4/7/2017 2:00,2017,4,7,2,50,Valid
Shanghai,PM2.5,4/7/2017 3:00,2017,4,7,3,37,Valid
Shanghai,PM2.5,4/7/2017 4:00,2017,4,7,4,30,Valid
Shanghai,PM2.5,4/7/2017 5:00,2017,4,7,5,27,Valid
Shanghai,PM2.5,4/7/2017 6:00,2017,4,7,6,29,Valid
Shanghai,PM2.5,4/7/2017 7:00,2017,4,7,7,33,Valid
Shanghai,PM2.5,4/7/2017 8:00,2017,4,7,8,27,Valid
Shanghai,PM2.5,4/7/2017 9:00,2017,4,7,9,27,Valid
Shanghai,PM2.5,4/7/2017 10:00,2017,4,7,10,28,Valid
Shanghai,PM2.5,4/7/2017 11:00,2017,4,7,11,41,Valid
Shanghai,PM2.5,4/7/2017 12:00,2017,4,7,12,58,Valid
Shanghai,PM2.5,4/7/2017 13:00,2017,4,7,13,44,Valid
Shanghai,PM2.5,4/7/2017 14:00,2017,4,7,14,63,Valid
Shanghai,PM2.5,4/7/2017 15:00,2017,4,7,15,71,Valid
Shanghai,PM2.5,4/7/2017 16:00,2017,4,7,16,57,Valid
Shanghai,PM2.5,4/7/2017 17:00,2017,4,7,17,62,Valid
Shanghai,PM2.5,4/7/2017 18:00,2017,4,7,18,72,Valid
Shanghai,PM2.5,4/7/2017 19:00,2017,4,7,19,72,Valid
Shanghai,PM2.5,4/7/2017 20:00,2017,4,7,20,68,Valid
Shanghai,PM2.5,4/7/2017 21:00,2017,4,7,21,71,Valid
Shanghai,PM2.5,4/7/2017 22:00,2017,4,7,22,65,Valid
Shanghai,PM2.5,4/7/2017 23:00,2017,4,7,23,57,Valid
Shanghai,PM2.5,4/8/2017 0:00,2017,4,8,0,72,Valid
Shanghai,PM2.5,4/8/2017 1:00,2017,4,8,1,62,Valid
Shanghai,PM2.5,4/8/2017 2:00,2017,4,8,2,68,Valid
Shanghai,PM2.5,4/8/2017 3:00,2017,4,8,3,84,Valid
Shanghai,PM2.5,4/8/2017 4:00,2017,4,8,4,84,Valid
Shanghai,PM2.5,4/8/2017 5:00,2017,4,8,5,81,Valid
Shanghai,PM2.5,4/8/2017 6:00,2017,4,8,6,91,Valid
Shanghai,PM2.5,4/8/2017 7:00,2017,4,8,7,92,Valid
Shanghai,PM2.5,4/8/2017 8:00,2017,4,8,8,100,Valid
Shanghai,PM2.5,4/8/2017 9:00,2017,4,8,9,99,Valid
Shanghai,PM2.5,4/8/2017 10:00,2017,4,8,10,70,Valid
Shanghai,PM2.5,4/8/2017 11:00,2017,4,8,11,64,Valid
Shanghai,PM2.5,4/8/2017 12:00,2017,4,8,12,59,Valid
Shanghai,PM2.5,4/8/2017 13:00,2017,4,8,13,56,Valid
Shanghai,PM2.5,4/8/2017 14:00,2017,4,8,14,54,Valid
Shanghai,PM2.5,4/8/2017 15:00,2017,4,8,15,49,Valid
Shanghai,PM2.5,4/8/2017 16:00,2017,4,8,16,51,Valid
Shanghai,PM2.5,4/8/2017 17:00,2017,4,8,17,56,Valid
Shanghai,PM2.5,4/8/2017 18:00,2017,4,8,18,66,Valid
Shanghai,PM2.5,4/8/2017 19:00,2017,4,8,19,70,Valid
Shanghai,PM2.5,4/8/2017 20:00,2017,4,8,20,67,Valid
Shanghai,PM2.5,4/8/2017 21:00,2017,4,8,21,54,Valid
Shanghai,PM2.5,4/8/2017 22:00,2017,4,8,22,52,Valid
Shanghai,PM2.5,4/8/2017 23:00,2017,4,8,23,46,Valid
Shanghai,PM2.5,4/9/2017 0:00,2017,4,9,0,39,Valid
Shanghai,PM2.5,4/9/2017 1:00,2017,4,9,1,31,Valid
Shanghai,PM2.5,4/9/2017 2:00,2017,4,9,2,33,Valid
Shanghai,PM2.5,4/9/2017 3:00,2017,4,9,3,24,Valid
Shanghai,PM2.5,4/9/2017 4:00,2017,4,9,4,23,Valid
Shanghai,PM2.5,4/9/2017 5:00,2017,4,9,5,30,Valid
Shanghai,PM2.5,4/9/2017 6:00,2017,4,9,6,30,Valid
Shanghai,PM2.5,4/9/2017 7:00,2017,4,9,7,33,Valid
Shanghai,PM2.5,4/9/2017 8:00,2017,4,9,8,24,Valid
Shanghai,PM2.5,4/9/2017 9:00,2017,4,9,9,38,Valid
Shanghai,PM2.5,4/9/2017 10:00,2017,4,9,10,45,Valid
Shanghai,PM2.5,4/9/2017 11:00,2017,4,9,11,56,Valid
Shanghai,PM2.5,4/9/2017 12:00,2017,4,9,12,52,Valid
Shanghai,PM2.5,4/9/2017 13:00,2017,4,9,13,56,Valid
Shanghai,PM2.5,4/9/2017 14:00,2017,4,9,14,64,Valid
Shanghai,PM2.5,4/9/2017 15:00,2017,4,9,15,62,Valid
Shanghai,PM2.5,4/9/2017 16:00,2017,4,9,16,48,Valid
Shanghai,PM2.5,4/9/2017 17:00,2017,4,9,17,39,Valid
Shanghai,PM2.5,4/9/2017 18:00,2017,4,9,18,38,Valid
Shanghai,PM2.5,4/9/2017 19:00,2017,4,9,19,32,Valid
Shanghai,PM2.5,4/9/2017 20:00,2017,4,9,20,32,Valid
Shanghai,PM2.5,4/9/2017 21:00,2017,4,9,21,27,Valid
Shanghai,PM2.5,4/9/2017 22:00,2017,4,9,22,23,Valid
Shanghai,PM2.5,4/9/2017 23:00,2017,4,9,23,24,Valid
Shanghai,PM2.5,4/10/2017 0:00,2017,4,10,0,23,Valid
Shanghai,PM2.5,4/10/2017 1:00,2017,4,10,1,29,Valid
Shanghai,PM2.5,4/10/2017 2:00,2017,4,10,2,25,Valid
Shanghai,PM2.5,4/10/2017 3:00,2017,4,10,3,21,Valid
Shanghai,PM2.5,4/10/2017 4:00,2017,4,10,4,20,Valid
Shanghai,PM2.5,4/10/2017 5:00,2017,4,10,5,31,Valid
Shanghai,PM2.5,4/10/2017 6:00,2017,4,10,6,26,Valid
Shanghai,PM2.5,4/10/2017 7:00,2017,4,10,7,33,Valid
Shanghai,PM2.5,4/10/2017 8:00,2017,4,10,8,32,Valid
Shanghai,PM2.5,4/10/2017 9:00,2017,4,10,9,34,Valid
Shanghai,PM2.5,4/10/2017 10:00,2017,4,10,10,39,Valid
Shanghai,PM2.5,4/10/2017 11:00,2017,4,10,11,34,Valid
Shanghai,PM2.5,4/10/2017 12:00,2017,4,10,12,37,Valid
Shanghai,PM2.5,4/10/2017 13:00,2017,4,10,13,35,Valid
Shanghai,PM2.5,4/10/2017 14:00,2017,4,10,14,44,Valid
Shanghai,PM2.5,4/10/2017 15:00,2017,4,10,15,49,Valid
Shanghai,PM2.5,4/10/2017 16:00,2017,4,10,16,39,Valid
Shanghai,PM2.5,4/10/2017 17:00,2017,4,10,17,39,Valid
Shanghai,PM2.5,4/10/2017 18:00,2017,4,10,18,36,Valid
Shanghai,PM2.5,4/10/2017 19:00,2017,4,10,19,37,Valid
Shanghai,PM2.5,4/10/2017 20:00,2017,4,10,20,37,Valid
Shanghai,PM2.5,4/10/2017 21:00,2017,4,10,21,27,Valid
Shanghai,PM2.5,4/10/2017 22:00,2017,4,10,22,27,Valid
Shanghai,PM2.5,4/10/2017 23:00,2017,4,10,23,30,Valid
Shanghai,PM2.5,4/11/2017 0:00,2017,4,11,0,31,Valid
Shanghai,PM2.5,4/11/2017 1:00,2017,4,11,1,36,Valid
Shanghai,PM2.5,4/11/2017 2:00,2017,4,11,2,43,Valid
Shanghai,PM2.5,4/11/2017 3:00,2017,4,11,3,48,Valid
Shanghai,PM2.5,4/11/2017 4:00,2017,4,11,4,36,Valid
Shanghai,PM2.5,4/11/2017 5:00,2017,4,11,5,37,Valid
Shanghai,PM2.5,4/11/2017 6:00,2017,4,11,6,48,Valid
Shanghai,PM2.5,4/11/2017 7:00,2017,4,11,7,58,Valid
Shanghai,PM2.5,4/11/2017 8:00,2017,4,11,8,51,Valid
Shanghai,PM2.5,4/11/2017 9:00,2017,4,11,9,47,Valid
Shanghai,PM2.5,4/11/2017 10:00,2017,4,11,10,57,Valid
Shanghai,PM2.5,4/11/2017 11:00,2017,4,11,11,62,Valid
Shanghai,PM2.5,4/11/2017 12:00,2017,4,11,12,64,Valid
Shanghai,PM2.5,4/11/2017 13:00,2017,4,11,13,79,Valid
Shanghai,PM2.5,4/11/2017 14:00,2017,4,11,14,92,Valid
Shanghai,PM2.5,4/11/2017 15:00,2017,4,11,15,79,Valid
Shanghai,PM2.5,4/11/2017 16:00,2017,4,11,16,74,Valid
Shanghai,PM2.5,4/11/2017 17:00,2017,4,11,17,79,Valid
Shanghai,PM2.5,4/11/2017 18:00,2017,4,11,18,94,Valid
Shanghai,PM2.5,4/11/2017 19:00,2017,4,11,19,101,Valid
Shanghai,PM2.5,4/11/2017 20:00,2017,4,11,20,103,Valid
Shanghai,PM2.5,4/11/2017 21:00,2017,4,11,21,99,Valid
Shanghai,PM2.5,4/11/2017 22:00,2017,4,11,22,114,Valid
Shanghai,PM2.5,4/11/2017 23:00,2017,4,11,23,118,Valid
Shanghai,PM2.5,4/12/2017 0:00,2017,4,12,0,-999,Missing
Shanghai,PM2.5,4/12/2017 1:00,2017,4,12,1,-999,Missing
Shanghai,PM2.5,4/12/2017 2:00,2017,4,12,2,-999,Missing
Shanghai,PM2.5,4/12/2017 3:00,2017,4,12,3,113,Valid
Shanghai,PM2.5,4/12/2017 4:00,2017,4,12,4,107,Valid
Shanghai,PM2.5,4/12/2017 5:00,2017,4,12,5,97,Valid
Shanghai,PM2.5,4/12/2017 6:00,2017,4,12,6,43,Valid
Shanghai,PM2.5,4/12/2017 7:00,2017,4,12,7,41,Valid
Shanghai,PM2.5,4/12/2017 8:00,2017,4,12,8,35,Valid
Shanghai,PM2.5,4/12/2017 9:00,2017,4,12,9,29,Valid
Shanghai,PM2.5,4/12/2017 10:00,2017,4,12,10,27,Valid
Shanghai,PM2.5,4/12/2017 11:00,2017,4,12,11,19,Valid
Shanghai,PM2.5,4/12/2017 12:00,2017,4,12,12,18,Valid
Shanghai,PM2.5,4/12/2017 13:00,2017,4,12,13,13,Valid
Shanghai,PM2.5,4/12/2017 14:00,2017,4,12,14,22,Valid
Shanghai,PM2.5,4/12/2017 15:00,2017,4,12,15,16,Valid
Shanghai,PM2.5,4/12/2017 16:00,2017,4,12,16,15,Valid
Shanghai,PM2.5,4/12/2017 17:00,2017,4,12,17,27,Valid
Shanghai,PM2.5,4/12/2017 18:00,2017,4,12,18,23,Valid
Shanghai,PM2.5,4/12/2017 19:00,2017,4,12,19,29,Valid
Shanghai,PM2.5,4/12/2017 20:00,2017,4,12,20,31,Valid
Shanghai,PM2.5,4/12/2017 21:00,2017,4,12,21,32,Valid
Shanghai,PM2.5,4/12/2017 22:00,2017,4,12,22,32,Valid
Shanghai,PM2.5,4/12/2017 23:00,2017,4,12,23,32,Valid
Shanghai,PM2.5,4/13/2017 0:00,2017,4,13,0,25,Valid
Shanghai,PM2.5,4/13/2017 1:00,2017,4,13,1,23,Valid
Shanghai,PM2.5,4/13/2017 2:00,2017,4,13,2,27,Valid
Shanghai,PM2.5,4/13/2017 3:00,2017,4,13,3,-999,Missing
Shanghai,PM2.5,4/13/2017 4:00,2017,4,13,4,-999,Missing
Shanghai,PM2.5,4/13/2017 5:00,2017,4,13,5,-999,Missing
Shanghai,PM2.5,4/13/2017 6:00,2017,4,13,6,-999,Missing
Shanghai,PM2.5,4/13/2017 7:00,2017,4,13,7,-999,Missing
Shanghai,PM2.5,4/13/2017 8:00,2017,4,13,8,-999,Missing
Shanghai,PM2.5,4/13/2017 9:00,2017,4,13,9,-999,Missing
Shanghai,PM2.5,4/13/2017 10:00,2017,4,13,10,-999,Missing
Shanghai,PM2.5,4/13/2017 11:00,2017,4,13,11,20,Valid
Shanghai,PM2.5,4/13/2017 12:00,2017,4,13,12,15,Valid
Shanghai,PM2.5,4/13/2017 13:00,2017,4,13,13,17,Valid
Shanghai,PM2.5,4/13/2017 14:00,2017,4,13,14,19,Valid
Shanghai,PM2.5,4/13/2017 15:00,2017,4,13,15,19,Valid
Shanghai,PM2.5,4/13/2017 16:00,2017,4,13,16,19,Valid
Shanghai,PM2.5,4/13/2017 17:00,2017,4,13,17,25,Valid
Shanghai,PM2.5,4/13/2017 18:00,2017,4,13,18,-999,Missing
Shanghai,PM2.5,4/13/2017 19:00,2017,4,13,19,-999,Missing
Shanghai,PM2.5,4/13/2017 20:00,2017,4,13,20,-999,Missing
Shanghai,PM2.5,4/13/2017 21:00,2017,4,13,21,-999,Missing
Shanghai,PM2.5,4/13/2017 22:00,2017,4,13,22,-999,Missing
Shanghai,PM2.5,4/13/2017 23:00,2017,4,13,23,-999,Missing
Shanghai,PM2.5,4/14/2017 0:00,2017,4,14,0,-999,Missing
