,Value
4137,88.0
4138,87.1
4139,84.9
4140,82.9
4141,82.9
4142,81.0
4143,78.1
4144,75.9
4145,75.9
4146,75.9
4147,75.9
4148,75.0
4149,73.9
4150,73.9
4151,73.9
4152,73.9
4153,75.0
4154,75.0
4155,75.9
4156,79.0
4157,82.0
4158,84.0
4159,86.0
4160,84.9
4161,82.0
4162,79.0
4163,79.0
4164,81.0
4165,80.1
4166,78.1
4167,78.1
4168,78.1
4169,77.0
4170,75.9
4171,75.0
4172,75.0
4173,73.0
4174,72.0
4175,71.1
4176,71.1
4177,72.0
4178,73.0
4179,75.9
4180,78.1
4181,82.9
4182,87.1
4183,89.1
4184,90.0
4185,90.0
4186,88.0
4187,88.0
4188,86.0
4189,82.9
4190,82.0
4191,81.0
4192,80.1
4193,80.1
4194,78.1
4195,77.0
4196,75.9
4197,75.0
4198,73.9
4199,73.0
4200,72.0
4201,73.0
4202,73.9
4203,77.0
4204,79.0
4205,82.0
4206,84.0
4207,86.0
4208,84.9
4209,82.0
4210,79.0
4211,77.0
4212,75.9
4213,75.9
4214,73.9
4215,73.0
4216,72.0
4217,71.1
4218,71.1
4219,71.1
4220,70.0
4221,70.0
4222,69.1
4223,69.1
4224,70.0
4225,70.0
4226,70.0
4227,70.0
4228,70.0
4229,70.0
4230,71.1
4231,70.0
4232,70.0
4233,70.0
4234,70.0
4235,70.0
4236,70.0
4237,70.0
4238,70.0
4239,70.0
4240,70.0
4241,70.0
4242,70.0
4243,70.0
4244,70.0
4245,70.0
4246,70.0
4247,70.0
4248,70.0
4249,68.0
4250,69.1
4251,69.1
4252,71.1
4253,72.0
4254,73.0
4255,75.9
4256,78.1
4257,79.0
4258,79.0
4259,77.0
4260,77.0
4261,77.0
4262,77.0
4263,75.9
4264,75.9
4265,75.2
4266,75.9
4267,75.0
4268,75.0
4269,73.9
4270,73.0
4271,73.0
4272,73.0
4273,73.0
4274,73.0
4275,72.0
4276,72.0
4277,72.0
4278,73.0
4279,72.0
4280,72.0
4281,72.0
4282,72.0
4283,72.0
4284,72.0
4285,73.0
4286,73.9
4287,75.9
4288,78.1
4289,81.0
4290,82.0
4291,84.9
4292,82.9
4293,80.1
4294,80.1
4295,78.1
4296,78.1
4297,75.0
4298,73.9
4299,73.9
4300,73.9
4301,73.9
4302,73.0
4303,72.0
4304,70.0
4305,71.1
4306,71.1
4307,70.0
4308,72.0
4309,73.0
4310,75.0
4311,77.0
4312,77.0
4313,79.0
4314,80.1
4315,80.1
4316,82.0
4317,81.0
4318,80.1
4319,78.1
4320,75.9
4321,75.0
4322,71.1
4323,70.0
4324,68.0
4325,66.9
4326,66.0
4327,64.9
4328,64.0
4329,63.0
4330,63.0
4331,63.0
4332,63.0
4333,64.0
4334,66.0
4335,66.9
4336,69.1
4337,71.1
4338,75.0
4339,75.9
4340,75.0
4341,73.9
4342,73.9
4343,72.0
4344,69.1
4345,66.0
4346,64.9
4347,64.9
4348,64.0
4349,64.0
4350,64.9
4351,64.9
4352,64.9
4353,64.0
4354,64.0
4355,64.0
4356,64.9
4357,64.0
4358,64.0
4359,64.0
4360,64.0
4361,64.0
4362,63.0
4363,63.0
4364,63.0
4365,64.0
4366,64.0
4367,64.0
4368,64.0
4369,64.9
4370,66.0
4371,66.0
4372,66.2
4373,66.9
4374,68.0
4375,66.9
4376,69.1
4377,70.0
4378,69.1
4379,69.1
4380,70.0
4381,69.1
4382,68.0
4383,69.1
4384,68.0
4385,69.1
4386,68.0
4387,66.9
4388,66.9
4389,66.9
4390,68.0
4391,68.0
4392,66.9
4393,68.0
4394,68.0
4395,69.1
4396,70.0
4397,71.1
4398,72.0
4399,72.0
4400,73.9
4401,75.0
4402,78.1
4403,80.1
4404,82.0
4405,80.1
4406,82.9
4407,79.0
4408,75.9
4409,75.0
4410,72.0
4411,70.0
4412,70.0
4413,69.8
4414,69.1
4415,69.1
4416,68.0
4417,66.9
4418,68.0
4419,66.0
4420,66.9
4421,66.9
4422,66.0
4423,66.9
4424,66.9
4425,66.0
4426,66.0
4427,66.0
4428,66.0
4429,66.9
4430,66.9
4431,66.2
4432,66.0
4433,66.0
4434,66.9
4435,66.9
4436,68.0
4437,66.0
4438,66.0
4439,64.9
4440,64.9
4441,64.4
4442,64.9
4443,64.9
4444,64.9
4445,66.0
4446,66.9
4447,66.9
4448,66.9
4449,68.0
4450,69.1
4451,70.0
4452,70.0
4453,70.0
4454,70.0
4455,70.0
4456,70.0
4457,70.0
4458,66.2
4459,66.0
4460,66.0
4461,66.0
4462,66.0
4463,66.0
4464,66.9
4465,66.0
4466,66.2
4467,66.0
4468,66.0
4469,66.0
4470,66.0
4471,66.0
4472,66.0
4473,66.0
4474,66.9
4475,66.0
4476,66.9
4477,66.9
4478,69.1
4479,71.1
4480,72.0
4481,75.0
4482,78.1
4483,80.1
4484,81.0
4485,82.0
4486,82.0
4487,82.0
4488,81.0
4489,80.1
4490,81.0
4491,79.0
4492,78.1
4493,78.1
4494,77.0
4495,75.9
4496,73.9
4497,73.9
4498,73.0
4499,72.0
4500,72.0
4501,71.1
4502,73.0
4503,75.0
4504,75.9
4505,79.0
4506,81.0
4507,82.9
4508,82.9
4509,84.0
4510,78.1
4511,73.9
4512,75.9
4513,75.0
4514,73.0
4515,72.0
4516,70.0
4517,68.0
4518,64.9
4519,64.0
4520,64.0
4521,63.0
4522,62.1
4523,61.0
4524,60.1
4525,61.0
4526,61.0
4527,63.0
4528,64.0
4529,66.0
4530,64.9
4531,57.9
4532,55.9
4533,55.9
4534,55.0
4535,54.0
4536,53.1
4537,53.1
4538,52.0
4539,54.0
4540,55.0
4541,57.9
4542,59.0
4543,61.0
4544,62.1
4545,61.0
4546,60.1
4547,60.1
4548,59.0
4549,57.9
4550,57.0
4551,55.9
4552,55.9
4553,55.0
4554,54.0
4555,54.0
4556,55.0
4557,55.9
4558,57.0
4559,59.0
4560,62.1
4561,64.9
4562,66.2
4563,66.9
4564,66.9
4565,69.1
4566,69.1
4567,69.8
4568,70.0
4569,71.1
4570,71.1
4571,71.1
4572,70.0
4573,69.1
4574,66.9
4575,66.9
4576,66.0
4577,64.0
4578,63.0
4579,62.1
4580,61.0
4581,61.0
4582,59.0
4583,59.0
4584,57.9
4585,57.0
4586,57.0
4587,57.9
4588,59.0
4589,62.1
4590,64.0
4591,66.0
4592,69.1
4593,72.0
4594,73.0
4595,73.9
4596,75.9
4597,75.9
4598,75.9
4599,75.9
4600,75.9
4601,75.0
4602,73.0
4603,72.0
4604,70.0
4605,68.0
4606,66.0
4607,63.0
4608,63.0
4609,63.0
4610,62.1
4611,61.0
4612,61.0
4613,60.1
4614,63.0
4615,68.0
4616,70.0
4617,71.1
4618,73.0
4619,75.9
4620,77.0
4621,80.1
4622,82.0
4623,82.0
4624,84.9
4625,86.0
4626,87.1
4627,84.9
4628,84.9
4629,86.0
4630,84.0
4631,81.0
4632,82.0
4633,79.0
4634,79.0
4635,79.0
4636,78.1
4637,78.1
4638,78.1
4639,78.1
4640,78.1
4641,78.1
4642,78.1
4643,79.0
4644,81.0
4645,81.0
4646,82.0
4647,82.0
4648,82.0
4649,82.0
4650,80.1
4651,78.1
4652,78.1
4653,77.0
4654,75.9
4655,73.0
4656,71.1
4657,69.1
4658,66.9
4659,64.9
4660,64.0
4661,63.0
4662,62.1
4663,61.0
4664,60.1
4665,59.0
4666,57.9
4667,57.0
4668,57.9
4669,59.0
4670,61.0
4671,63.0
4672,66.9
4673,68.0
4674,69.1
4675,73.9
4676,71.1
4677,72.0
4678,71.1
4679,71.1
4680,69.1
4681,68.0
4682,66.0
4683,66.0
4684,64.9
4685,64.9
4686,64.0
4687,64.0
4688,62.1
4689,61.0
4690,60.1
4691,59.0
4692,59.0
4693,60.1
4694,62.1
4695,64.0
4696,68.0
4697,71.1
4698,73.9
4699,75.9
4700,77.0
4701,79.0
4702,78.1
4703,78.1
4704,77.0
4705,75.9
4706,75.0
4707,73.9
4708,71.1
4709,70.0
4710,66.9
4711,66.9
4712,66.0
4713,66.9
4714,64.0
4715,62.1
4716,64.9
4717,66.9
4718,69.1
4719,73.0
4720,75.9
4721,79.0
4722,82.0
4723,84.0
4724,82.9
4725,82.9
4726,81.0
4727,79.0
4728,77.0
4729,77.0
4730,75.9
4731,75.0
4732,75.9
4733,75.0
4734,75.0
4735,73.0
4736,73.0
4737,69.1
4738,68.0
4739,68.0
4740,66.9
4741,66.9
4742,66.9
4743,66.9
4744,66.0
4745,66.0
4746,66.0
4747,66.9
4748,66.0
4749,66.9
4750,66.9
4751,69.1
4752,70.0
4753,71.1
4754,68.0
4755,66.9
4756,69.1
4757,72.0
4758,72.0
4759,72.0
4760,71.1
4761,70.0
4762,69.1
4763,68.0
4764,68.0
4765,69.1
4766,68.0
4767,68.0
4768,66.9
4769,66.0
4770,64.9
4771,66.9
4772,70.0
4773,71.1
4774,72.0
4775,71.1
4776,73.9
4777,73.9
4778,72.0
4779,75.9
4780,75.9
4781,75.0
4782,72.0
4783,70.0
4784,68.0
4785,66.0
4786,64.9
4787,64.0
4788,63.0
4789,63.0
4790,63.0
4791,63.0
4792,63.0
4793,62.1
4794,62.1
4795,64.0
4796,66.0
4797,69.1
4798,72.0
4799,75.0
4800,81.0
4801,84.0
4802,86.0
4803,86.0
4804,82.0
4805,81.0
4806,80.1
4807,77.0
4808,75.0
4809,73.9
4810,73.0
4811,73.0
4812,71.1
4813,71.1
4814,71.1
4815,69.1
4816,69.1
4817,68.0
4818,68.0
4819,68.0
4820,69.1
4821,72.0
4822,75.0
4823,79.0
4824,82.9
4825,87.1
4826,84.0
4827,82.0
4828,80.1
4829,77.0
4830,73.0
4831,73.0
4832,70.0
4833,69.1
4834,68.0
4835,68.0
4836,66.9
4837,66.0
4838,66.0
4839,66.0
4840,66.0
4841,64.0
4842,64.9
4843,66.9
4844,69.1
4845,72.0
4846,75.9
4847,79.0
4848,80.1
4849,81.0
4850,82.0
4851,82.0
4852,80.1
4853,79.0
4854,78.1
4855,78.1
4856,78.1
4857,77.0
4858,78.1
4859,80.1
4860,78.1
4861,79.0
4862,78.1
4863,77.0
4864,77.0
4865,77.0
4866,75.9
4867,75.0
4868,72.0
4869,73.0
4870,75.9
4871,79.0
4872,82.9
4873,82.9
4874,84.9
4875,86.0
4876,86.0
4877,84.9
4878,81.0
4879,80.1
4880,80.1
4881,80.1
4882,78.1
4883,77.0
4884,73.9
4885,73.0
4886,73.0
4887,71.1
4888,70.0
4889,69.1
4890,70.0
4891,69.1
4892,72.0
4893,73.9
4894,77.0
4895,80.1
4896,82.9
4897,84.0
4898,82.0
4899,84.0
4900,82.9
4901,84.0
4902,82.9
4903,82.0
4904,80.1
4905,79.0
4906,77.0
4907,75.9
4908,73.0
4909,73.0
4910,73.9
4911,71.1
4912,71.1
4913,70.0
4914,70.0
4915,69.1
4916,71.1
4917,73.9
4918,75.9
4919,77.0
4920,75.9
4921,78.1
4922,79.0
4923,80.1
4924,81.0
4925,79.0
4926,78.1
4927,77.0
4928,75.0
4929,73.0
4930,73.0
4931,72.0
4932,72.0
4933,71.1
4934,71.1
4935,70.0
4936,71.1
4937,69.1
4938,70.0
4939,70.0
4940,72.0
4941,72.0
4942,73.0
4943,75.9
4944,79.0
4945,82.0
4946,82.9
4947,82.9
4948,82.0
4949,80.1
4950,77.0
4951,75.9
4952,73.0
4953,71.1
4954,70.0
4955,71.1
4956,69.1
4957,68.0
4958,66.9
4959,66.9
4960,66.0
4961,64.9
4962,64.9
4963,66.9
4964,69.1
4965,72.0
4966,73.0
4967,75.9
4968,80.1
4969,82.9
4970,84.0
4971,84.9
4972,81.0
4973,80.1
4974,77.0
4975,75.9
4976,73.0
4977,72.0
4978,71.1
4979,69.1
4980,68.0
4981,69.1
4982,68.0
4983,68.0
4984,69.1
4985,69.1
4986,68.0
4987,69.1
4988,72.0
4989,73.9
4990,77.0
4991,80.1
4992,82.9
4993,86.0
4994,84.9
4995,82.9
4996,82.0
4997,80.1
4998,79.0
4999,75.9
5000,75.0
5001,73.9
5002,75.0
5003,73.9
5004,73.0
5005,72.0
5006,71.1
5007,70.0
5008,70.0
5009,68.0
5010,66.9
5011,69.1
5012,70.0
5013,72.0
5014,73.9
5015,77.0
5016,79.0
5017,82.0
5018,82.9
5019,80.1
5020,79.0
5021,78.1
5022,77.0
5023,75.9
5024,73.9
5025,73.0
5026,71.1
5027,70.0
5028,70.0
5029,70.0
5030,70.0
5031,70.0
5032,70.0
5033,69.1
5034,70.0
5035,70.0
5036,70.0
5037,69.8
5038,69.1
5039,69.1
5040,69.1
5041,69.1
5042,70.0
5043,70.0
5044,70.0
5045,69.1
5046,69.1
5047,69.1
5048,69.1
5049,70.0
5050,70.0
5051,70.0
5052,69.1
5053,69.8
5054,69.1
5055,69.1
5056,69.1
5057,70.0
5058,70.0
5059,71.1
5060,71.1
5061,71.1
5062,72.0
5063,73.9
5064,73.9
5065,73.9
5066,73.9
5067,75.0
5068,75.0
5069,73.9
5070,73.0
5071,72.0
5072,72.0
5073,71.1
5074,71.1
5075,71.1
5076,71.6
5077,71.1
5078,71.1
5079,71.1
5080,69.1
5081,69.1
5082,69.1
5083,68.0
5084,68.0
5085,69.1
5086,68.0
5087,68.0
5088,66.9
5089,68.0
5090,68.0
5091,68.0
5092,68.0
5093,68.0
5094,68.0
5095,68.0
5096,68.0
5097,68.0
5098,69.1
5099,72.0
5100,72.0
5101,73.0
5102,75.0
5103,78.1
5104,78.1
5105,80.1
5106,82.0
5107,81.0
5108,81.0
5109,82.0
5110,82.0
5111,81.0
5112,79.0
5113,78.1
5114,77.0
5115,75.0
5116,73.0
5117,71.1
5118,71.1
5119,69.1
5120,69.1
5121,68.0
5122,68.0
5123,68.0
5124,70.0
5125,72.0
5126,75.0
5127,77.0
5128,81.0
5129,82.9
5130,84.0
5131,82.9
5132,84.0
5133,84.0
5134,81.0
5135,78.1
5136,78.1
5137,77.0
5138,75.9
5139,75.9
5140,75.9
