Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,QC
Beijing,PM2.5,2012/4/11 16:00,2012,4,11,16,9,Valid
Beijing,PM2.5,2012/4/11 17:00,2012,4,11,17,8,Valid
Beijing,PM2.5,2012/4/11 18:00,2012,4,11,18,43,Valid
Beijing,PM2.5,2012/4/11 19:00,2012,4,11,19,22,Valid
Beijing,PM2.5,2012/4/11 20:00,2012,4,11,20,32,Valid
Beijing,PM2.5,2012/4/11 21:00,2012,4,11,21,40,Valid
Beijing,PM2.5,2012/4/11 22:00,2012,4,11,22,39,Valid
Beijing,PM2.5,2012/4/11 23:00,2012,4,11,23,45,Valid
Beijing,PM2.5,2012/4/12 0:00,2012,4,12,0,52,Valid
Beijing,PM2.5,2012/4/12 1:00,2012,4,12,1,51,Valid
Beijing,PM2.5,2012/4/12 2:00,2012,4,12,2,33,Valid
Beijing,PM2.5,2012/4/12 3:00,2012,4,12,3,49,Valid
Beijing,PM2.5,2012/4/12 4:00,2012,4,12,4,46,Valid
Beijing,PM2.5,2012/4/12 5:00,2012,4,12,5,57,Valid
Beijing,PM2.5,2012/4/12 6:00,2012,4,12,6,68,Valid
Beijing,PM2.5,2012/4/12 7:00,2012,4,12,7,47,Valid
Beijing,PM2.5,2012/4/12 8:00,2012,4,12,8,13,Valid
Beijing,PM2.5,2012/4/12 9:00,2012,4,12,9,40,Valid
Beijing,PM2.5,2012/4/12 10:00,2012,4,12,10,22,Valid
Beijing,PM2.5,2012/4/12 11:00,2012,4,12,11,16,Valid
Beijing,PM2.5,2012/4/12 12:00,2012,4,12,12,22,Valid
Beijing,PM2.5,2012/4/12 13:00,2012,4,12,13,13,Valid
Beijing,PM2.5,2012/4/12 14:00,2012,4,12,14,22,Valid
Beijing,PM2.5,2012/4/12 15:00,2012,4,12,15,24,Valid
Beijing,PM2.5,2012/4/12 16:00,2012,4,12,16,18,Valid
Beijing,PM2.5,2012/4/12 17:00,2012,4,12,17,17,Valid
Beijing,PM2.5,2012/4/12 18:00,2012,4,12,18,10,Valid
Beijing,PM2.5,2012/4/12 19:00,2012,4,12,19,19,Valid
Beijing,PM2.5,2012/4/12 20:00,2012,4,12,20,29,Valid
Beijing,PM2.5,2012/4/12 21:00,2012,4,12,21,28,Valid
Beijing,PM2.5,2012/4/12 22:00,2012,4,12,22,33,Valid
Beijing,PM2.5,2012/4/12 23:00,2012,4,12,23,51,Valid
Beijing,PM2.5,2012/4/13 0:00,2012,4,13,0,56,Valid
Beijing,PM2.5,2012/4/13 1:00,2012,4,13,1,84,Valid
Beijing,PM2.5,2012/4/13 2:00,2012,4,13,2,80,Valid
Beijing,PM2.5,2012/4/13 3:00,2012,4,13,3,77,Valid
Beijing,PM2.5,2012/4/13 4:00,2012,4,13,4,89,Valid
Beijing,PM2.5,2012/4/13 5:00,2012,4,13,5,63,Valid
Beijing,PM2.5,2012/4/13 6:00,2012,4,13,6,90,Valid
Beijing,PM2.5,2012/4/13 7:00,2012,4,13,7,91,Valid
Beijing,PM2.5,2012/4/13 8:00,2012,4,13,8,91,Valid
Beijing,PM2.5,2012/4/13 9:00,2012,4,13,9,86,Valid
Beijing,PM2.5,2012/4/13 10:00,2012,4,13,10,85,Valid
Beijing,PM2.5,2012/4/13 11:00,2012,4,13,11,58,Valid
Beijing,PM2.5,2012/4/13 12:00,2012,4,13,12,46,Valid
Beijing,PM2.5,2012/4/13 13:00,2012,4,13,13,29,Valid
Beijing,PM2.5,2012/4/13 14:00,2012,4,13,14,25,Valid
Beijing,PM2.5,2012/4/13 15:00,2012,4,13,15,22,Valid
Beijing,PM2.5,2012/4/13 16:00,2012,4,13,16,14,Valid
Beijing,PM2.5,2012/4/13 17:00,2012,4,13,17,22,Valid
Beijing,PM2.5,2012/4/13 18:00,2012,4,13,18,19,Valid
Beijing,PM2.5,2012/4/13 19:00,2012,4,13,19,20,Valid
Beijing,PM2.5,2012/4/13 20:00,2012,4,13,20,24,Valid
Beijing,PM2.5,2012/4/13 21:00,2012,4,13,21,34,Valid
Beijing,PM2.5,2012/4/13 22:00,2012,4,13,22,47,Valid
Beijing,PM2.5,2012/4/13 23:00,2012,4,13,23,50,Valid
Beijing,PM2.5,2012/4/14 0:00,2012,4,14,0,44,Valid
Beijing,PM2.5,2012/4/14 1:00,2012,4,14,1,56,Valid
Beijing,PM2.5,2012/4/14 2:00,2012,4,14,2,56,Valid
Beijing,PM2.5,2012/4/14 3:00,2012,4,14,3,63,Valid
Beijing,PM2.5,2012/4/14 4:00,2012,4,14,4,72,Valid
Beijing,PM2.5,2012/4/14 5:00,2012,4,14,5,76,Valid
Beijing,PM2.5,2012/4/14 6:00,2012,4,14,6,92,Valid
Beijing,PM2.5,2012/4/14 7:00,2012,4,14,7,101,Valid
Beijing,PM2.5,2012/4/14 8:00,2012,4,14,8,112,Valid
Beijing,PM2.5,2012/4/14 9:00,2012,4,14,9,111,Valid
Beijing,PM2.5,2012/4/14 10:00,2012,4,14,10,89,Valid
Beijing,PM2.5,2012/4/14 11:00,2012,4,14,11,51,Valid
Beijing,PM2.5,2012/4/14 12:00,2012,4,14,12,49,Valid
Beijing,PM2.5,2012/4/14 13:00,2012,4,14,13,29,Valid
Beijing,PM2.5,2012/4/14 14:00,2012,4,14,14,34,Valid
Beijing,PM2.5,2012/4/14 15:00,2012,4,14,15,36,Valid
Beijing,PM2.5,2012/4/14 16:00,2012,4,14,16,31,Valid
Beijing,PM2.5,2012/4/14 17:00,2012,4,14,17,22,Valid
Beijing,PM2.5,2012/4/14 18:00,2012,4,14,18,22,Valid
Beijing,PM2.5,2012/4/14 19:00,2012,4,14,19,34,Valid
Beijing,PM2.5,2012/4/14 20:00,2012,4,14,20,51,Valid
Beijing,PM2.5,2012/4/14 21:00,2012,4,14,21,63,Valid
Beijing,PM2.5,2012/4/14 22:00,2012,4,14,22,69,Valid
Beijing,PM2.5,2012/4/14 23:00,2012,4,14,23,79,Valid
Beijing,PM2.5,2012/4/15 0:00,2012,4,15,0,86,Valid
Beijing,PM2.5,2012/4/15 1:00,2012,4,15,1,84,Valid
Beijing,PM2.5,2012/4/15 2:00,2012,4,15,2,80,Valid
Beijing,PM2.5,2012/4/15 3:00,2012,4,15,3,83,Valid
Beijing,PM2.5,2012/4/15 4:00,2012,4,15,4,106,Valid
Beijing,PM2.5,2012/4/15 5:00,2012,4,15,5,114,Valid
Beijing,PM2.5,2012/4/15 6:00,2012,4,15,6,119,Valid
Beijing,PM2.5,2012/4/15 7:00,2012,4,15,7,139,Valid
Beijing,PM2.5,2012/4/15 8:00,2012,4,15,8,112,Valid
Beijing,PM2.5,2012/4/15 9:00,2012,4,15,9,84,Valid
Beijing,PM2.5,2012/4/15 10:00,2012,4,15,10,52,Valid
Beijing,PM2.5,2012/4/15 11:00,2012,4,15,11,35,Valid
Beijing,PM2.5,2012/4/15 12:00,2012,4,15,12,29,Valid
Beijing,PM2.5,2012/4/15 13:00,2012,4,15,13,27,Valid
Beijing,PM2.5,2012/4/15 14:00,2012,4,15,14,28,Valid
Beijing,PM2.5,2012/4/15 15:00,2012,4,15,15,24,Valid
Beijing,PM2.5,2012/4/15 16:00,2012,4,15,16,16,Valid
Beijing,PM2.5,2012/4/15 17:00,2012,4,15,17,115,Valid
Beijing,PM2.5,2012/4/15 18:00,2012,4,15,18,93,Valid
Beijing,PM2.5,2012/4/15 19:00,2012,4,15,19,75,Valid
Beijing,PM2.5,2012/4/15 20:00,2012,4,15,20,66,Valid
Beijing,PM2.5,2012/4/15 21:00,2012,4,15,21,68,Valid
Beijing,PM2.5,2012/4/15 22:00,2012,4,15,22,73,Valid
Beijing,PM2.5,2012/4/15 23:00,2012,4,15,23,56,Valid
Beijing,PM2.5,2012/4/16 0:00,2012,4,16,0,60,Valid
Beijing,PM2.5,2012/4/16 1:00,2012,4,16,1,20,Valid
Beijing,PM2.5,2012/4/16 2:00,2012,4,16,2,9,Valid
Beijing,PM2.5,2012/4/16 3:00,2012,4,16,3,8,Valid
Beijing,PM2.5,2012/4/16 4:00,2012,4,16,4,7,Valid
Beijing,PM2.5,2012/4/16 5:00,2012,4,16,5,22,Valid
Beijing,PM2.5,2012/4/16 6:00,2012,4,16,6,17,Valid
Beijing,PM2.5,2012/4/16 7:00,2012,4,16,7,15,Valid
Beijing,PM2.5,2012/4/16 8:00,2012,4,16,8,22,Valid
Beijing,PM2.5,2012/4/16 9:00,2012,4,16,9,22,Valid
Beijing,PM2.5,2012/4/16 10:00,2012,4,16,10,22,Valid
Beijing,PM2.5,2012/4/16 11:00,2012,4,16,11,21,Valid
Beijing,PM2.5,2012/4/16 12:00,2012,4,16,12,23,Valid
Beijing,PM2.5,2012/4/16 13:00,2012,4,16,13,23,Valid
Beijing,PM2.5,2012/4/16 14:00,2012,4,16,14,23,Valid
Beijing,PM2.5,2012/4/16 15:00,2012,4,16,15,40,Valid
Beijing,PM2.5,2012/4/16 16:00,2012,4,16,16,47,Valid
Beijing,PM2.5,2012/4/16 17:00,2012,4,16,17,38,Valid
Beijing,PM2.5,2012/4/16 18:00,2012,4,16,18,48,Valid
Beijing,PM2.5,2012/4/16 19:00,2012,4,16,19,56,Valid
Beijing,PM2.5,2012/4/16 20:00,2012,4,16,20,56,Valid
Beijing,PM2.5,2012/4/16 21:00,2012,4,16,21,63,Valid
Beijing,PM2.5,2012/4/16 22:00,2012,4,16,22,61,Valid
Beijing,PM2.5,2012/4/16 23:00,2012,4,16,23,70,Valid
Beijing,PM2.5,2012/4/17 0:00,2012,4,17,0,64,Valid
Beijing,PM2.5,2012/4/17 1:00,2012,4,17,1,73,Valid
Beijing,PM2.5,2012/4/17 2:00,2012,4,17,2,80,Valid
Beijing,PM2.5,2012/4/17 3:00,2012,4,17,3,86,Valid
Beijing,PM2.5,2012/4/17 4:00,2012,4,17,4,90,Valid
Beijing,PM2.5,2012/4/17 5:00,2012,4,17,5,90,Valid
Beijing,PM2.5,2012/4/17 6:00,2012,4,17,6,95,Valid
Beijing,PM2.5,2012/4/17 7:00,2012,4,17,7,101,Valid
Beijing,PM2.5,2012/4/17 8:00,2012,4,17,8,108,Valid
Beijing,PM2.5,2012/4/17 9:00,2012,4,17,9,130,Valid
Beijing,PM2.5,2012/4/17 10:00,2012,4,17,10,127,Valid
Beijing,PM2.5,2012/4/17 11:00,2012,4,17,11,128,Valid
Beijing,PM2.5,2012/4/17 12:00,2012,4,17,12,138,Valid
Beijing,PM2.5,2012/4/17 13:00,2012,4,17,13,121,Valid
Beijing,PM2.5,2012/4/17 14:00,2012,4,17,14,235,Valid
Beijing,PM2.5,2012/4/17 15:00,2012,4,17,15,168,Valid
Beijing,PM2.5,2012/4/17 16:00,2012,4,17,16,136,Valid
Beijing,PM2.5,2012/4/17 17:00,2012,4,17,17,163,Valid
Beijing,PM2.5,2012/4/17 18:00,2012,4,17,18,184,Valid
Beijing,PM2.5,2012/4/17 19:00,2012,4,17,19,164,Valid
Beijing,PM2.5,2012/4/17 20:00,2012,4,17,20,127,Valid
Beijing,PM2.5,2012/4/17 21:00,2012,4,17,21,116,Valid
Beijing,PM2.5,2012/4/17 22:00,2012,4,17,22,108,Valid
Beijing,PM2.5,2012/4/17 23:00,2012,4,17,23,105,Valid
Beijing,PM2.5,2012/4/18 0:00,2012,4,18,0,113,Valid
Beijing,PM2.5,2012/4/18 1:00,2012,4,18,1,121,Valid
Beijing,PM2.5,2012/4/18 2:00,2012,4,18,2,136,Valid
Beijing,PM2.5,2012/4/18 3:00,2012,4,18,3,138,Valid
Beijing,PM2.5,2012/4/18 4:00,2012,4,18,4,140,Valid
Beijing,PM2.5,2012/4/18 5:00,2012,4,18,5,141,Valid
Beijing,PM2.5,2012/4/18 6:00,2012,4,18,6,140,Valid
Beijing,PM2.5,2012/4/18 7:00,2012,4,18,7,144,Valid
Beijing,PM2.5,2012/4/18 8:00,2012,4,18,8,142,Valid
Beijing,PM2.5,2012/4/18 9:00,2012,4,18,9,145,Valid
Beijing,PM2.5,2012/4/18 10:00,2012,4,18,10,155,Valid
Beijing,PM2.5,2012/4/18 11:00,2012,4,18,11,160,Valid
Beijing,PM2.5,2012/4/18 12:00,2012,4,18,12,174,Valid
Beijing,PM2.5,2012/4/18 13:00,2012,4,18,13,178,Valid
Beijing,PM2.5,2012/4/18 14:00,2012,4,18,14,202,Valid
Beijing,PM2.5,2012/4/18 15:00,2012,4,18,15,213,Valid
Beijing,PM2.5,2012/4/18 16:00,2012,4,18,16,222,Valid
Beijing,PM2.5,2012/4/18 17:00,2012,4,18,17,219,Valid
Beijing,PM2.5,2012/4/18 18:00,2012,4,18,18,221,Valid
Beijing,PM2.5,2012/4/18 19:00,2012,4,18,19,225,Valid
Beijing,PM2.5,2012/4/18 20:00,2012,4,18,20,229,Valid
Beijing,PM2.5,2012/4/18 21:00,2012,4,18,21,73,Valid
Beijing,PM2.5,2012/4/18 22:00,2012,4,18,22,51,Valid
Beijing,PM2.5,2012/4/18 23:00,2012,4,18,23,50,Valid
Beijing,PM2.5,2012/4/19 0:00,2012,4,19,0,59,Valid
Beijing,PM2.5,2012/4/19 1:00,2012,4,19,1,70,Valid
Beijing,PM2.5,2012/4/19 2:00,2012,4,19,2,59,Valid
Beijing,PM2.5,2012/4/19 3:00,2012,4,19,3,61,Valid
Beijing,PM2.5,2012/4/19 4:00,2012,4,19,4,69,Valid
Beijing,PM2.5,2012/4/19 5:00,2012,4,19,5,77,Valid
Beijing,PM2.5,2012/4/19 6:00,2012,4,19,6,85,Valid
Beijing,PM2.5,2012/4/19 7:00,2012,4,19,7,97,Valid
Beijing,PM2.5,2012/4/19 8:00,2012,4,19,8,100,Valid
Beijing,PM2.5,2012/4/19 9:00,2012,4,19,9,109,Valid
Beijing,PM2.5,2012/4/19 10:00,2012,4,19,10,102,Valid
Beijing,PM2.5,2012/4/19 11:00,2012,4,19,11,102,Valid
Beijing,PM2.5,2012/4/19 12:00,2012,4,19,12,122,Valid
Beijing,PM2.5,2012/4/19 13:00,2012,4,19,13,125,Valid
Beijing,PM2.5,2012/4/19 14:00,2012,4,19,14,139,Valid
Beijing,PM2.5,2012/4/19 15:00,2012,4,19,15,154,Valid
Beijing,PM2.5,2012/4/19 16:00,2012,4,19,16,156,Valid
Beijing,PM2.5,2012/4/19 17:00,2012,4,19,17,158,Valid
Beijing,PM2.5,2012/4/19 18:00,2012,4,19,18,152,Valid
Beijing,PM2.5,2012/4/19 19:00,2012,4,19,19,148,Valid
Beijing,PM2.5,2012/4/19 20:00,2012,4,19,20,151,Valid
Beijing,PM2.5,2012/4/19 21:00,2012,4,19,21,157,Valid
Beijing,PM2.5,2012/4/19 22:00,2012,4,19,22,159,Valid
Beijing,PM2.5,2012/4/19 23:00,2012,4,19,23,164,Valid
Beijing,PM2.5,2012/4/20 0:00,2012,4,20,0,170,Valid
Beijing,PM2.5,2012/4/20 1:00,2012,4,20,1,174,Valid
Beijing,PM2.5,2012/4/20 2:00,2012,4,20,2,169,Valid
Beijing,PM2.5,2012/4/20 3:00,2012,4,20,3,183,Valid
Beijing,PM2.5,2012/4/20 4:00,2012,4,20,4,176,Valid
Beijing,PM2.5,2012/4/20 5:00,2012,4,20,5,183,Valid
Beijing,PM2.5,2012/4/20 6:00,2012,4,20,6,185,Valid
Beijing,PM2.5,2012/4/20 7:00,2012,4,20,7,149,Valid
Beijing,PM2.5,2012/4/20 8:00,2012,4,20,8,143,Valid
Beijing,PM2.5,2012/4/20 9:00,2012,4,20,9,157,Valid
Beijing,PM2.5,2012/4/20 10:00,2012,4,20,10,172,Valid
Beijing,PM2.5,2012/4/20 11:00,2012,4,20,11,194,Valid
Beijing,PM2.5,2012/4/20 12:00,2012,4,20,12,205,Valid
Beijing,PM2.5,2012/4/20 13:00,2012,4,20,13,177,Valid
Beijing,PM2.5,2012/4/20 14:00,2012,4,20,14,149,Valid
Beijing,PM2.5,2012/4/20 15:00,2012,4,20,15,90,Valid
Beijing,PM2.5,2012/4/20 16:00,2012,4,20,16,65,Valid
Beijing,PM2.5,2012/4/20 17:00,2012,4,20,17,89,Valid
Beijing,PM2.5,2012/4/20 18:00,2012,4,20,18,110,Valid
Beijing,PM2.5,2012/4/20 19:00,2012,4,20,19,118,Valid
Beijing,PM2.5,2012/4/20 20:00,2012,4,20,20,98,Valid
Beijing,PM2.5,2012/4/20 21:00,2012,4,20,21,82,Valid
Beijing,PM2.5,2012/4/20 22:00,2012,4,20,22,100,Valid
Beijing,PM2.5,2012/4/20 23:00,2012,4,20,23,129,Valid
Beijing,PM2.5,2012/4/21 0:00,2012,4,21,0,142,Valid
Beijing,PM2.5,2012/4/21 1:00,2012,4,21,1,148,Valid
Beijing,PM2.5,2012/4/21 2:00,2012,4,21,2,151,Valid
Beijing,PM2.5,2012/4/21 3:00,2012,4,21,3,147,Valid
Beijing,PM2.5,2012/4/21 4:00,2012,4,21,4,167,Valid
Beijing,PM2.5,2012/4/21 5:00,2012,4,21,5,185,Valid
Beijing,PM2.5,2012/4/21 6:00,2012,4,21,6,184,Valid
Beijing,PM2.5,2012/4/21 7:00,2012,4,21,7,154,Valid
Beijing,PM2.5,2012/4/21 8:00,2012,4,21,8,155,Valid
Beijing,PM2.5,2012/4/21 9:00,2012,4,21,9,168,Valid
Beijing,PM2.5,2012/4/21 10:00,2012,4,21,10,155,Valid
Beijing,PM2.5,2012/4/21 11:00,2012,4,21,11,181,Valid
Beijing,PM2.5,2012/4/21 12:00,2012,4,21,12,206,Valid
Beijing,PM2.5,2012/4/21 13:00,2012,4,21,13,202,Valid
Beijing,PM2.5,2012/4/21 14:00,2012,4,21,14,185,Valid
Beijing,PM2.5,2012/4/21 15:00,2012,4,21,15,156,Valid
Beijing,PM2.5,2012/4/21 16:00,2012,4,21,16,149,Valid
Beijing,PM2.5,2012/4/21 17:00,2012,4,21,17,159,Valid
Beijing,PM2.5,2012/4/21 18:00,2012,4,21,18,185,Valid
Beijing,PM2.5,2012/4/21 19:00,2012,4,21,19,200,Valid
Beijing,PM2.5,2012/4/21 20:00,2012,4,21,20,192,Valid
Beijing,PM2.5,2012/4/21 21:00,2012,4,21,21,161,Valid
Beijing,PM2.5,2012/4/21 22:00,2012,4,21,22,147,Valid
Beijing,PM2.5,2012/4/21 23:00,2012,4,21,23,150,Valid
Beijing,PM2.5,2012/4/22 0:00,2012,4,22,0,157,Valid
Beijing,PM2.5,2012/4/22 1:00,2012,4,22,1,143,Valid
Beijing,PM2.5,2012/4/22 2:00,2012,4,22,2,131,Valid
Beijing,PM2.5,2012/4/22 3:00,2012,4,22,3,116,Valid
Beijing,PM2.5,2012/4/22 4:00,2012,4,22,4,115,Valid
Beijing,PM2.5,2012/4/22 5:00,2012,4,22,5,116,Valid
Beijing,PM2.5,2012/4/22 6:00,2012,4,22,6,113,Valid
Beijing,PM2.5,2012/4/22 7:00,2012,4,22,7,115,Valid
Beijing,PM2.5,2012/4/22 8:00,2012,4,22,8,132,Valid
Beijing,PM2.5,2012/4/22 9:00,2012,4,22,9,144,Valid
Beijing,PM2.5,2012/4/22 10:00,2012,4,22,10,160,Valid
Beijing,PM2.5,2012/4/22 11:00,2012,4,22,11,167,Valid
Beijing,PM2.5,2012/4/22 12:00,2012,4,22,12,167,Valid
Beijing,PM2.5,2012/4/22 13:00,2012,4,22,13,162,Valid
Beijing,PM2.5,2012/4/22 14:00,2012,4,22,14,172,Valid
Beijing,PM2.5,2012/4/22 15:00,2012,4,22,15,160,Valid
Beijing,PM2.5,2012/4/22 16:00,2012,4,22,16,195,Valid
Beijing,PM2.5,2012/4/22 17:00,2012,4,22,17,201,Valid
Beijing,PM2.5,2012/4/22 18:00,2012,4,22,18,216,Valid
Beijing,PM2.5,2012/4/22 19:00,2012,4,22,19,235,Valid
Beijing,PM2.5,2012/4/22 20:00,2012,4,22,20,247,Valid
Beijing,PM2.5,2012/4/22 21:00,2012,4,22,21,257,Valid
Beijing,PM2.5,2012/4/22 22:00,2012,4,22,22,245,Valid
Beijing,PM2.5,2012/4/22 23:00,2012,4,22,23,217,Valid
Beijing,PM2.5,2012/4/23 0:00,2012,4,23,0,199,Valid
Beijing,PM2.5,2012/4/23 1:00,2012,4,23,1,203,Valid
Beijing,PM2.5,2012/4/23 2:00,2012,4,23,2,191,Valid
Beijing,PM2.5,2012/4/23 3:00,2012,4,23,3,188,Valid
Beijing,PM2.5,2012/4/23 4:00,2012,4,23,4,190,Valid
Beijing,PM2.5,2012/4/23 5:00,2012,4,23,5,222,Valid
Beijing,PM2.5,2012/4/23 6:00,2012,4,23,6,235,Valid
Beijing,PM2.5,2012/4/23 7:00,2012,4,23,7,230,Valid
Beijing,PM2.5,2012/4/23 8:00,2012,4,23,8,248,Valid
Beijing,PM2.5,2012/4/23 9:00,2012,4,23,9,258,Valid
Beijing,PM2.5,2012/4/23 10:00,2012,4,23,10,266,Valid
Beijing,PM2.5,2012/4/23 11:00,2012,4,23,11,281,Valid
Beijing,PM2.5,2012/4/23 12:00,2012,4,23,12,279,Valid
Beijing,PM2.5,2012/4/23 13:00,2012,4,23,13,278,Valid
Beijing,PM2.5,2012/4/23 14:00,2012,4,23,14,268,Valid
Beijing,PM2.5,2012/4/23 15:00,2012,4,23,15,272,Valid
Beijing,PM2.5,2012/4/23 16:00,2012,4,23,16,277,Valid
Beijing,PM2.5,2012/4/23 17:00,2012,4,23,17,280,Valid
Beijing,PM2.5,2012/4/23 18:00,2012,4,23,18,288,Valid
Beijing,PM2.5,2012/4/23 19:00,2012,4,23,19,303,Valid
Beijing,PM2.5,2012/4/23 20:00,2012,4,23,20,298,Valid
Beijing,PM2.5,2012/4/23 21:00,2012,4,23,21,307,Valid
Beijing,PM2.5,2012/4/23 22:00,2012,4,23,22,268,Valid
Beijing,PM2.5,2012/4/23 23:00,2012,4,23,23,157,Valid
Beijing,PM2.5,2012/4/24 0:00,2012,4,24,0,183,Valid
Beijing,PM2.5,2012/4/24 1:00,2012,4,24,1,208,Valid
Beijing,PM2.5,2012/4/24 2:00,2012,4,24,2,207,Valid
Beijing,PM2.5,2012/4/24 3:00,2012,4,24,3,195,Valid
Beijing,PM2.5,2012/4/24 4:00,2012,4,24,4,174,Valid
Beijing,PM2.5,2012/4/24 5:00,2012,4,24,5,173,Valid
Beijing,PM2.5,2012/4/24 6:00,2012,4,24,6,179,Valid
Beijing,PM2.5,2012/4/24 7:00,2012,4,24,7,187,Valid
Beijing,PM2.5,2012/4/24 8:00,2012,4,24,8,132,Valid
Beijing,PM2.5,2012/4/24 9:00,2012,4,24,9,60,Valid
Beijing,PM2.5,2012/4/24 10:00,2012,4,24,10,40,Valid
Beijing,PM2.5,2012/4/24 11:00,2012,4,24,11,34,Valid
Beijing,PM2.5,2012/4/24 12:00,2012,4,24,12,44,Valid
Beijing,PM2.5,2012/4/24 13:00,2012,4,24,13,48,Valid
Beijing,PM2.5,2012/4/24 14:00,2012,4,24,14,37,Valid
Beijing,PM2.5,2012/4/24 15:00,2012,4,24,15,38,Valid
Beijing,PM2.5,2012/4/24 16:00,2012,4,24,16,35,Valid
Beijing,PM2.5,2012/4/24 17:00,2012,4,24,17,45,Valid
Beijing,PM2.5,2012/4/24 18:00,2012,4,24,18,41,Valid
Beijing,PM2.5,2012/4/24 19:00,2012,4,24,19,43,Valid
Beijing,PM2.5,2012/4/24 20:00,2012,4,24,20,46,Valid
Beijing,PM2.5,2012/4/24 21:00,2012,4,24,21,29,Valid
Beijing,PM2.5,2012/4/24 22:00,2012,4,24,22,14,Valid
Beijing,PM2.5,2012/4/24 23:00,2012,4,24,23,13,Valid
Beijing,PM2.5,2012/4/25 0:00,2012,4,25,0,11,Valid
Beijing,PM2.5,2012/4/25 1:00,2012,4,25,1,9,Valid
Beijing,PM2.5,2012/4/25 2:00,2012,4,25,2,9,Valid
Beijing,PM2.5,2012/4/25 3:00,2012,4,25,3,12,Valid
Beijing,PM2.5,2012/4/25 4:00,2012,4,25,4,11,Valid
Beijing,PM2.5,2012/4/25 5:00,2012,4,25,5,11,Valid
Beijing,PM2.5,2012/4/25 6:00,2012,4,25,6,11,Valid
Beijing,PM2.5,2012/4/25 7:00,2012,4,25,7,10,Valid
Beijing,PM2.5,2012/4/25 8:00,2012,4,25,8,11,Valid
Beijing,PM2.5,2012/4/25 9:00,2012,4,25,9,18,Valid
Beijing,PM2.5,2012/4/25 10:00,2012,4,25,10,16,Valid
Beijing,PM2.5,2012/4/25 11:00,2012,4,25,11,15,Valid
Beijing,PM2.5,2012/4/25 12:00,2012,4,25,12,17,Valid
Beijing,PM2.5,2012/4/25 13:00,2012,4,25,13,13,Valid
Beijing,PM2.5,2012/4/25 14:00,2012,4,25,14,15,Valid
Beijing,PM2.5,2012/4/25 15:00,2012,4,25,15,12,Valid
Beijing,PM2.5,2012/4/25 16:00,2012,4,25,16,11,Valid
Beijing,PM2.5,2012/4/25 17:00,2012,4,25,17,8,Valid
Beijing,PM2.5,2012/4/25 18:00,2012,4,25,18,4,Valid
Beijing,PM2.5,2012/4/25 19:00,2012,4,25,19,6,Valid
Beijing,PM2.5,2012/4/25 20:00,2012,4,25,20,37,Valid
Beijing,PM2.5,2012/4/25 21:00,2012,4,25,21,69,Valid
Beijing,PM2.5,2012/4/25 22:00,2012,4,25,22,120,Valid
Beijing,PM2.5,2012/4/25 23:00,2012,4,25,23,45,Valid
Beijing,PM2.5,2012/4/26 0:00,2012,4,26,0,34,Valid
Beijing,PM2.5,2012/4/26 1:00,2012,4,26,1,28,Valid
Beijing,PM2.5,2012/4/26 2:00,2012,4,26,2,35,Valid
Beijing,PM2.5,2012/4/26 3:00,2012,4,26,3,62,Valid
Beijing,PM2.5,2012/4/26 4:00,2012,4,26,4,81,Valid
Beijing,PM2.5,2012/4/26 5:00,2012,4,26,5,75,Valid
Beijing,PM2.5,2012/4/26 6:00,2012,4,26,6,50,Valid
Beijing,PM2.5,2012/4/26 7:00,2012,4,26,7,51,Valid
Beijing,PM2.5,2012/4/26 8:00,2012,4,26,8,48,Valid
Beijing,PM2.5,2012/4/26 9:00,2012,4,26,9,53,Valid
Beijing,PM2.5,2012/4/26 10:00,2012,4,26,10,65,Valid
Beijing,PM2.5,2012/4/26 11:00,2012,4,26,11,88,Valid
Beijing,PM2.5,2012/4/26 12:00,2012,4,26,12,83,Valid
Beijing,PM2.5,2012/4/26 13:00,2012,4,26,13,76,Valid
Beijing,PM2.5,2012/4/26 14:00,2012,4,26,14,76,Valid
Beijing,PM2.5,2012/4/26 15:00,2012,4,26,15,62,Valid
Beijing,PM2.5,2012/4/26 16:00,2012,4,26,16,53,Valid
Beijing,PM2.5,2012/4/26 17:00,2012,4,26,17,65,Valid
Beijing,PM2.5,2012/4/26 18:00,2012,4,26,18,72,Valid
Beijing,PM2.5,2012/4/26 19:00,2012,4,26,19,78,Valid
Beijing,PM2.5,2012/4/26 20:00,2012,4,26,20,144,Valid
Beijing,PM2.5,2012/4/26 21:00,2012,4,26,21,163,Valid
Beijing,PM2.5,2012/4/26 22:00,2012,4,26,22,176,Valid
Beijing,PM2.5,2012/4/26 23:00,2012,4,26,23,143,Valid
Beijing,PM2.5,2012/4/27 0:00,2012,4,27,0,152,Valid
Beijing,PM2.5,2012/4/27 1:00,2012,4,27,1,160,Valid
Beijing,PM2.5,2012/4/27 2:00,2012,4,27,2,148,Valid
Beijing,PM2.5,2012/4/27 3:00,2012,4,27,3,134,Valid
Beijing,PM2.5,2012/4/27 4:00,2012,4,27,4,112,Valid
Beijing,PM2.5,2012/4/27 5:00,2012,4,27,5,108,Valid
Beijing,PM2.5,2012/4/27 6:00,2012,4,27,6,114,Valid
Beijing,PM2.5,2012/4/27 7:00,2012,4,27,7,107,Valid
Beijing,PM2.5,2012/4/27 8:00,2012,4,27,8,126,Valid
